"Gene_Id","padj","logFC","status"
"221683_s_at",0.7701,-0.266319,"Not_Significant"
"202804_at",0.7702,-0.2514041,"Not_Significant"
"217781_s_at",0.7702,-0.3092401,"Not_Significant"
"201257_x_at",0.7703,0.2001638,"Not_Significant"
"202348_s_at",0.7703,0.4091844,"Not_Significant"
"206082_at",0.7703,0.4067424,"Not_Significant"
"214438_at",0.7704,-0.1819057,"Not_Significant"
"211940_x_at",0.7704,0.1853189,"Not_Significant"
"202207_at",0.7704,0.2061654,"Not_Significant"
"215018_at",0.7704,-0.2259631,"Not_Significant"
"213761_at",0.7704,0.1976605,"Not_Significant"
"215698_at",0.7704,0.2685251,"Not_Significant"
"207449_s_at",0.7704,-0.2746208,"Not_Significant"
"203590_at",0.7704,-0.1737974,"Not_Significant"
"209869_at",0.7705,-0.2917832,"Not_Significant"
"201305_x_at",0.7706,0.2163895,"Not_Significant"
"207093_s_at",0.7706,-0.3585013,"Not_Significant"
"211479_s_at",0.7706,-0.2362489,"Not_Significant"
"220633_s_at",0.7706,-0.1901821,"Not_Significant"
"208640_at",0.7706,0.189894,"Not_Significant"
"207794_at",0.7706,0.2236074,"Not_Significant"
"201900_s_at",0.7706,0.2484528,"Not_Significant"
"202397_at",0.7708,-0.1992039,"Not_Significant"
"212049_at",0.7708,-0.262451,"Not_Significant"
"212947_at",0.771,-0.3192715,"Not_Significant"
"202566_s_at",0.7711,-0.3462894,"Not_Significant"
"207381_at",0.7711,-0.3890265,"Not_Significant"
"208296_x_at",0.7711,-0.2525597,"Not_Significant"
"202578_s_at",0.7711,-0.2302867,"Not_Significant"
"219739_at",0.7711,-0.3236264,"Not_Significant"
"213589_s_at",0.7711,-0.2057907,"Not_Significant"
"216417_x_at",0.7711,0.2448213,"Not_Significant"
"215514_at",0.7711,0.4984465,"Not_Significant"
"202989_at",0.7711,-0.3532864,"Not_Significant"
"200882_s_at",0.7711,0.284601,"Not_Significant"
"203683_s_at",0.7711,0.3185806,"Not_Significant"
"41856_at",0.7712,-0.1924556,"Not_Significant"
"213715_s_at",0.7714,-0.1852248,"Not_Significant"
"208252_s_at",0.7714,-0.4032579,"Not_Significant"
"207393_at",0.7714,-0.5526576,"Not_Significant"
"215772_x_at",0.7714,0.5400822,"Not_Significant"
"204088_at",0.7714,-0.240781,"Not_Significant"
"213848_at",0.7715,-0.331971,"Not_Significant"
"219381_at",0.7715,0.2129181,"Not_Significant"
"204248_at",0.7716,-0.2970044,"Not_Significant"
"205660_at",0.7716,0.2211406,"Not_Significant"
"205212_s_at",0.7717,0.5171615,"Not_Significant"
"206738_at",0.7718,-0.1905579,"Not_Significant"
"209925_at",0.7718,-0.2248719,"Not_Significant"
"202134_s_at",0.7719,0.3282009,"Not_Significant"
"221018_s_at",0.7719,-0.2607138,"Not_Significant"
"200998_s_at",0.7719,0.1910087,"Not_Significant"
"209628_at",0.772,-0.2010798,"Not_Significant"
"217257_at",0.772,0.2707412,"Not_Significant"
"206886_x_at",0.772,-0.2063441,"Not_Significant"
"212263_at",0.772,0.49725,"Not_Significant"
"205700_at",0.772,-0.259076,"Not_Significant"
"219823_at",0.772,-0.2484615,"Not_Significant"
"205144_at",0.7721,-0.5154718,"Not_Significant"
"222322_at",0.7722,-0.2177518,"Not_Significant"
"214785_at",0.7722,0.3458528,"Not_Significant"
"207156_at",0.7722,-0.5290025,"Not_Significant"
"200036_s_at",0.7722,0.5994059,"Not_Significant"
"202925_s_at",0.7722,-0.2733843,"Not_Significant"
"210781_x_at",0.7722,-0.2213211,"Not_Significant"
"204670_x_at",0.7722,-0.242233,"Not_Significant"
"207936_x_at",0.7722,-0.1755096,"Not_Significant"
"215065_at",0.7722,-0.289712,"Not_Significant"
"51176_at",0.7722,-0.1912205,"Not_Significant"
"222145_at",0.7722,-0.209381,"Not_Significant"
"207779_at",0.7722,-0.19835,"Not_Significant"
"218558_s_at",0.7723,0.2165263,"Not_Significant"
"205248_at",0.7723,-0.5210023,"Not_Significant"
"1316_at",0.7723,-0.2437464,"Not_Significant"
"218790_s_at",0.7724,-0.2254719,"Not_Significant"
"215144_at",0.7724,-0.3270075,"Not_Significant"
"205552_s_at",0.7724,-0.3229468,"Not_Significant"
"209504_s_at",0.7724,0.3105435,"Not_Significant"
"221832_s_at",0.7725,0.2565902,"Not_Significant"
"216088_s_at",0.7725,-0.461889,"Not_Significant"
"204693_at",0.7725,-0.1944074,"Not_Significant"
"211534_x_at",0.7725,-0.4108109,"Not_Significant"
"216202_s_at",0.7725,-0.2339824,"Not_Significant"
"208304_at",0.7725,0.3225705,"Not_Significant"
"210662_at",0.7725,0.4415771,"Not_Significant"
"217458_at",0.7726,-0.4762405,"Not_Significant"
"215213_at",0.7726,-0.2965692,"Not_Significant"
"211053_at",0.7726,-0.2456514,"Not_Significant"
"202978_s_at",0.7726,-0.4132546,"Not_Significant"
"214596_at",0.7726,-0.3016014,"Not_Significant"
"208015_at",0.7726,0.3870421,"Not_Significant"
"207985_at",0.7726,-0.3422834,"Not_Significant"
"201966_at",0.7726,0.3132401,"Not_Significant"
"219467_at",0.7726,0.2224682,"Not_Significant"
"206278_at",0.7726,-0.2670351,"Not_Significant"
"203524_s_at",0.7726,-0.289836,"Not_Significant"
"212546_s_at",0.7726,-0.2488439,"Not_Significant"
"206233_at",0.7726,-0.1950051,"Not_Significant"
"213577_at",0.7726,-0.3254806,"Not_Significant"
"205798_at",0.7727,-0.5624432,"Not_Significant"
"216996_s_at",0.7727,-0.1985424,"Not_Significant"
"213854_at",0.7727,0.2086816,"Not_Significant"
"222030_at",0.7729,0.2374492,"Not_Significant"
"204277_s_at",0.7729,-0.247308,"Not_Significant"
"205895_s_at",0.7729,-0.1909949,"Not_Significant"
"205893_at",0.773,-0.2354111,"Not_Significant"
"201627_s_at",0.773,-0.3113062,"Not_Significant"
"220834_at",0.7731,-0.2961192,"Not_Significant"
"203014_x_at",0.7731,0.5638226,"Not_Significant"
"214858_at",0.7731,0.4333388,"Not_Significant"
"222206_s_at",0.7731,-0.347243,"Not_Significant"
"214713_at",0.7732,-0.301304,"Not_Significant"
"200914_x_at",0.7732,0.2277044,"Not_Significant"
"205993_s_at",0.7732,0.5067248,"Not_Significant"
"201871_s_at",0.7732,0.2300253,"Not_Significant"
"213187_x_at",0.7732,-0.2874264,"Not_Significant"
"210946_at",0.7732,-0.2692214,"Not_Significant"
"213743_at",0.7732,0.2479107,"Not_Significant"
"205859_at",0.7732,-0.4102249,"Not_Significant"
"212104_s_at",0.7732,0.3200734,"Not_Significant"
"209349_at",0.7732,-0.1974395,"Not_Significant"
"201249_at",0.7732,0.3055395,"Not_Significant"
"202340_x_at",0.7733,-0.3926501,"Not_Significant"
"214251_s_at",0.7733,0.1988587,"Not_Significant"
"215811_at",0.7733,-0.2214111,"Not_Significant"
"205819_at",0.7733,-0.2137818,"Not_Significant"
"202300_at",0.7733,0.2494002,"Not_Significant"
"209761_s_at",0.7733,-0.2231718,"Not_Significant"
"210440_s_at",0.7733,-0.2433123,"Not_Significant"
"217154_s_at",0.7734,-0.4530908,"Not_Significant"
"213456_at",0.7734,0.2737335,"Not_Significant"
"222214_at",0.7734,0.2582982,"Not_Significant"
"201837_s_at",0.7734,0.2606721,"Not_Significant"
"204207_s_at",0.7734,-0.204772,"Not_Significant"
"219626_at",0.7734,-0.1776836,"Not_Significant"
"212385_at",0.7734,-0.3128605,"Not_Significant"
"210770_s_at",0.7736,-0.3424828,"Not_Significant"
"209126_x_at",0.7738,0.3145881,"Not_Significant"
"204144_s_at",0.7738,0.3465681,"Not_Significant"
"203145_at",0.7739,-0.5146113,"Not_Significant"
"206146_s_at",0.7739,-0.1774311,"Not_Significant"
"212396_s_at",0.7739,-0.2246024,"Not_Significant"
"216212_s_at",0.7739,-0.5276299,"Not_Significant"
"214805_at",0.7739,-0.2160391,"Not_Significant"
"216934_at",0.774,0.3348994,"Not_Significant"
"219555_s_at",0.774,-0.1818515,"Not_Significant"
"204148_s_at",0.774,-0.340522,"Not_Significant"
"208763_s_at",0.774,0.2829236,"Not_Significant"
"205627_at",0.7743,-0.3268285,"Not_Significant"
"208232_x_at",0.7743,-0.2675963,"Not_Significant"
"211574_s_at",0.7743,-0.1882201,"Not_Significant"
"210909_x_at",0.7743,-0.2433882,"Not_Significant"
"59433_at",0.7743,0.1916966,"Not_Significant"
"45828_at",0.7743,0.5144289,"Not_Significant"
"212679_at",0.7743,-0.2292818,"Not_Significant"
"204488_at",0.7745,0.3177314,"Not_Significant"
"219945_at",0.7745,0.3774112,"Not_Significant"
"219793_at",0.7745,0.4864135,"Not_Significant"
"211721_s_at",0.7745,-0.2729697,"Not_Significant"
"214939_x_at",0.7745,0.267078,"Not_Significant"
"220206_at",0.7745,0.4727729,"Not_Significant"
"222324_at",0.7745,-0.4474065,"Not_Significant"
"57588_at",0.7745,-0.2486791,"Not_Significant"
"210840_s_at",0.7745,-0.2218276,"Not_Significant"
"200062_s_at",0.7745,0.1813908,"Not_Significant"
"213800_at",0.7745,-0.5584929,"Not_Significant"
"209639_s_at",0.7745,0.3444725,"Not_Significant"
"36554_at",0.7745,0.2024513,"Not_Significant"
"212377_s_at",0.7745,-0.2104035,"Not_Significant"
"215244_at",0.7745,0.4815963,"Not_Significant"
"217805_at",0.7745,0.2376069,"Not_Significant"
"207803_s_at",0.7745,-0.2515549,"Not_Significant"
"216185_at",0.7745,-0.3898555,"Not_Significant"
"221729_at",0.7745,-0.2036496,"Not_Significant"
"211113_s_at",0.7745,0.2985263,"Not_Significant"
"205727_at",0.7745,0.2217536,"Not_Significant"
"211439_at",0.7745,-0.3889815,"Not_Significant"
"222084_s_at",0.7745,0.3686057,"Not_Significant"
"219222_at",0.7745,0.2738847,"Not_Significant"
"218747_s_at",0.7745,-0.2346245,"Not_Significant"
"202819_s_at",0.7745,0.2209864,"Not_Significant"
"216252_x_at",0.7745,0.4218378,"Not_Significant"
"201412_at",0.7745,-0.4656649,"Not_Significant"
"207976_at",0.7745,-0.217614,"Not_Significant"
"206781_at",0.7745,-0.1967661,"Not_Significant"
"204933_s_at",0.7745,-0.3390283,"Not_Significant"
"214118_x_at",0.7745,0.3010176,"Not_Significant"
"210762_s_at",0.7745,-0.3857516,"Not_Significant"
"203796_s_at",0.7745,-0.2718714,"Not_Significant"
"208834_x_at",0.7745,0.169405,"Not_Significant"
"207401_at",0.7745,-0.3852802,"Not_Significant"
"202643_s_at",0.7749,0.2481831,"Not_Significant"
"207150_at",0.7749,-0.2401416,"Not_Significant"
"221318_at",0.7749,0.2111187,"Not_Significant"
"204860_s_at",0.7749,0.2226614,"Not_Significant"
"212985_at",0.7749,0.2982998,"Not_Significant"
"216955_at",0.7749,-0.3294966,"Not_Significant"
"213427_at",0.7749,-0.1723873,"Not_Significant"
"220358_at",0.7749,-0.36782,"Not_Significant"
"208913_at",0.7749,0.1838604,"Not_Significant"
"209995_s_at",0.7749,-0.4638247,"Not_Significant"
"221406_s_at",0.7749,-0.1744572,"Not_Significant"
"208113_x_at",0.7749,0.2177373,"Not_Significant"
"218560_s_at",0.7749,-0.3031731,"Not_Significant"
"200656_s_at",0.7749,0.4701132,"Not_Significant"
"214209_s_at",0.7749,0.4470677,"Not_Significant"
"209652_s_at",0.7749,-0.306225,"Not_Significant"
"220193_at",0.7749,-0.231716,"Not_Significant"
"211161_s_at",0.7749,0.3939801,"Not_Significant"
"207968_s_at",0.7749,-0.2630568,"Not_Significant"
"209669_s_at",0.7749,0.3883046,"Not_Significant"
"203376_at",0.7749,0.4145016,"Not_Significant"
"208429_x_at",0.7749,-0.3078141,"Not_Significant"
"219174_at",0.7749,0.2885795,"Not_Significant"
"214663_at",0.7749,-0.2919018,"Not_Significant"
"221371_at",0.7749,-0.2309572,"Not_Significant"
"205400_at",0.7751,-0.2307662,"Not_Significant"
"200697_at",0.7751,-0.2329419,"Not_Significant"
"48531_at",0.7751,0.3796392,"Not_Significant"
"208002_s_at",0.7751,0.4284372,"Not_Significant"
"209521_s_at",0.7751,0.279865,"Not_Significant"
"209963_s_at",0.7751,-0.311337,"Not_Significant"
"213449_at",0.7751,-0.1818648,"Not_Significant"
"208181_at",0.7751,-0.2016954,"Not_Significant"
"210712_at",0.7751,-0.3638821,"Not_Significant"
"205059_s_at",0.7751,-0.1983163,"Not_Significant"
"220345_at",0.7751,-0.5570429,"Not_Significant"
"216877_at",0.7751,-0.2217468,"Not_Significant"
"201090_x_at",0.7751,0.4571153,"Not_Significant"
"215010_s_at",0.7751,0.443801,"Not_Significant"
"206711_at",0.7751,-0.2278813,"Not_Significant"
"204037_at",0.7751,0.2494003,"Not_Significant"
"203498_at",0.7751,-0.2666901,"Not_Significant"
"200747_s_at",0.7751,-0.2286428,"Not_Significant"
"221255_s_at",0.7751,-0.2293172,"Not_Significant"
"209098_s_at",0.7751,0.1926247,"Not_Significant"
"219595_at",0.7751,0.5079486,"Not_Significant"
"217555_at",0.7752,0.5044026,"Not_Significant"
"203787_at",0.7752,0.27207,"Not_Significant"
"204395_s_at",0.7752,0.3085793,"Not_Significant"
"216893_s_at",0.7753,0.5100974,"Not_Significant"
"209559_at",0.7753,-0.4281325,"Not_Significant"
"215352_at",0.7753,-0.2437028,"Not_Significant"
"206406_at",0.7753,-0.1942431,"Not_Significant"
"209653_at",0.7753,-0.359046,"Not_Significant"
"202034_x_at",0.7753,0.1991254,"Not_Significant"
"218514_at",0.7753,-0.1830726,"Not_Significant"
"217526_at",0.7754,0.3761726,"Not_Significant"
"221800_s_at",0.7754,0.1847298,"Not_Significant"
"213395_at",0.7755,-0.5822137,"Not_Significant"
"210034_s_at",0.7755,0.3251712,"Not_Significant"
"219867_at",0.7755,-0.2285855,"Not_Significant"
"221883_at",0.7755,0.3266598,"Not_Significant"
"57082_at",0.7755,0.3653935,"Not_Significant"
"221859_at",0.7755,-0.2705434,"Not_Significant"
"201808_s_at",0.7755,-0.3844769,"Not_Significant"
"213490_s_at",0.7756,-0.3777638,"Not_Significant"
"214128_at",0.7756,-0.3409176,"Not_Significant"
"208514_at",0.7756,-0.3485515,"Not_Significant"
"220827_at",0.7756,0.355997,"Not_Significant"
"206988_at",0.7756,-0.316608,"Not_Significant"
"215522_at",0.7756,-0.2442195,"Not_Significant"
"215162_at",0.7756,0.502492,"Not_Significant"
"201643_x_at",0.7756,0.2435232,"Not_Significant"
"207273_at",0.7757,0.2974004,"Not_Significant"
"208321_s_at",0.7757,0.2930742,"Not_Significant"
"215947_s_at",0.7757,0.2615713,"Not_Significant"
"221424_s_at",0.7758,-0.2223419,"Not_Significant"
"205183_at",0.776,-0.334407,"Not_Significant"
"217918_at",0.7762,0.2411641,"Not_Significant"
"216075_at",0.7762,-0.2229546,"Not_Significant"
"206986_at",0.7762,0.3951452,"Not_Significant"
"218694_at",0.7762,0.2689946,"Not_Significant"
"221368_at",0.7762,0.201285,"Not_Significant"
"221522_at",0.7762,0.2220048,"Not_Significant"
"219629_at",0.7762,-0.1788909,"Not_Significant"
"218806_s_at",0.7762,0.1863738,"Not_Significant"
"218533_s_at",0.7762,0.7000657,"Not_Significant"
"213375_s_at",0.7762,0.4664376,"Not_Significant"
"203228_at",0.7762,0.2880054,"Not_Significant"
"205407_at",0.7762,-0.5814364,"Not_Significant"
"213402_at",0.7762,0.4648517,"Not_Significant"
"218128_at",0.7762,0.3617226,"Not_Significant"
"207049_at",0.7762,-0.1713767,"Not_Significant"
"206606_at",0.7762,-0.2014522,"Not_Significant"
"204046_at",0.7762,-0.3369128,"Not_Significant"
"213183_s_at",0.7762,-0.3827219,"Not_Significant"
"202689_at",0.7762,-0.1962696,"Not_Significant"
"212813_at",0.7762,-0.4083073,"Not_Significant"
"222236_s_at",0.7762,-0.2423969,"Not_Significant"
"44563_at",0.7763,-0.1632449,"Not_Significant"
"209722_s_at",0.7763,-0.3980265,"Not_Significant"
"205364_at",0.7763,-0.375937,"Not_Significant"
"203010_at",0.7764,0.3945622,"Not_Significant"
"205513_at",0.7764,0.3583785,"Not_Significant"
"207680_x_at",0.7767,0.4173247,"Not_Significant"
"206476_s_at",0.7767,0.309792,"Not_Significant"
"211126_s_at",0.7767,-0.2647591,"Not_Significant"
"211120_x_at",0.7767,-0.3763795,"Not_Significant"
"209542_x_at",0.7767,-0.4731625,"Not_Significant"
"219191_s_at",0.7767,-0.2701038,"Not_Significant"
"211897_s_at",0.7767,-0.3746742,"Not_Significant"
"45749_at",0.7767,-0.1946004,"Not_Significant"
"204426_at",0.7767,-0.4114889,"Not_Significant"
"216241_s_at",0.7767,0.4890413,"Not_Significant"
"209569_x_at",0.7767,-0.2480075,"Not_Significant"
"219272_at",0.7767,-0.2810065,"Not_Significant"
"218190_s_at",0.7767,0.5805879,"Not_Significant"
"204247_s_at",0.7767,-0.2228194,"Not_Significant"
"211455_at",0.7767,0.3158238,"Not_Significant"
"219986_s_at",0.7767,0.2967575,"Not_Significant"
"202791_s_at",0.7771,-0.377542,"Not_Significant"
"201700_at",0.7772,0.3602668,"Not_Significant"
"215543_s_at",0.7773,-0.3336116,"Not_Significant"
"201012_at",0.7773,-0.31421,"Not_Significant"
"222252_x_at",0.7773,0.1782754,"Not_Significant"
"210996_s_at",0.7773,0.4464455,"Not_Significant"
"215141_at",0.7773,0.3283752,"Not_Significant"
"200904_at",0.7773,0.4805287,"Not_Significant"
"202035_s_at",0.7773,0.5274254,"Not_Significant"
"217719_at",0.7773,0.2203256,"Not_Significant"
"213139_at",0.7773,0.2672226,"Not_Significant"
"206046_at",0.7773,-0.2839799,"Not_Significant"
"208287_at",0.7773,-0.2899953,"Not_Significant"
"203258_at",0.7773,-0.304424,"Not_Significant"
"221237_s_at",0.7775,0.3250578,"Not_Significant"
"216383_at",0.7775,-0.1837294,"Not_Significant"
"217100_s_at",0.7775,-0.1837757,"Not_Significant"
"210006_at",0.7776,-0.2513313,"Not_Significant"
"210745_at",0.7777,-0.2458996,"Not_Significant"
"209099_x_at",0.7777,0.2404646,"Not_Significant"
"217972_at",0.7777,0.441714,"Not_Significant"
"201766_at",0.7777,-0.212932,"Not_Significant"
"210539_at",0.7777,-0.26428,"Not_Significant"
"208605_s_at",0.7777,-0.3071078,"Not_Significant"
"207868_at",0.7777,0.2414816,"Not_Significant"
"222261_at",0.7777,-0.3169404,"Not_Significant"
"211856_x_at",0.778,-0.233627,"Not_Significant"
"207805_s_at",0.7781,0.2851956,"Not_Significant"
"219349_s_at",0.7781,-0.3355285,"Not_Significant"
"221599_at",0.7781,0.3940007,"Not_Significant"
"222240_s_at",0.7781,-0.3766763,"Not_Significant"
"209358_at",0.7781,0.2174584,"Not_Significant"
"200595_s_at",0.7781,0.1968029,"Not_Significant"
"210454_s_at",0.7781,-0.3008577,"Not_Significant"
"218687_s_at",0.7781,0.3225066,"Not_Significant"
"217634_at",0.7781,-0.1730831,"Not_Significant"
"212351_at",0.7781,0.2627009,"Not_Significant"
"208830_s_at",0.7782,-0.2107083,"Not_Significant"
"212949_at",0.7785,-0.1983903,"Not_Significant"
"215756_at",0.7785,-0.2082721,"Not_Significant"
"213118_at",0.7785,0.2179541,"Not_Significant"
"210196_s_at",0.7785,-0.4130717,"Not_Significant"
"209402_s_at",0.7789,-0.2654353,"Not_Significant"
"215569_at",0.7789,-0.3702241,"Not_Significant"
"219498_s_at",0.7789,-0.1917068,"Not_Significant"
"215297_at",0.7789,0.228642,"Not_Significant"
"217023_x_at",0.7789,0.1830254,"Not_Significant"
"211889_x_at",0.7789,-0.1808284,"Not_Significant"
"220276_at",0.7789,0.5043775,"Not_Significant"
"205408_at",0.7789,-0.1672688,"Not_Significant"
"219997_s_at",0.7789,-0.2955685,"Not_Significant"
"206806_at",0.7789,-0.4721902,"Not_Significant"
"202825_at",0.7789,-0.4087889,"Not_Significant"
"207413_s_at",0.7789,-0.2108954,"Not_Significant"
"204334_at",0.7789,-0.2159527,"Not_Significant"
"209930_s_at",0.7789,-0.2616323,"Not_Significant"
"202494_at",0.7789,0.2056611,"Not_Significant"
"214982_at",0.7789,-0.5384736,"Not_Significant"
"215067_x_at",0.7789,0.1930383,"Not_Significant"
"212738_at",0.7789,-0.2108077,"Not_Significant"
"206415_at",0.7789,-0.5417438,"Not_Significant"
"205953_at",0.779,0.1660392,"Not_Significant"
"201812_s_at",0.779,-0.1738554,"Not_Significant"
"200030_s_at",0.7791,-0.199383,"Not_Significant"
"37652_at",0.7791,-0.2271052,"Not_Significant"
"211106_at",0.7793,-0.2372827,"Not_Significant"
"211194_s_at",0.7793,0.3064824,"Not_Significant"
"214459_x_at",0.7793,0.2381352,"Not_Significant"
"201898_s_at",0.7793,0.2286421,"Not_Significant"
"215857_at",0.7793,-0.2229072,"Not_Significant"
"215532_x_at",0.7793,-0.3392782,"Not_Significant"
"210571_s_at",0.7793,-0.2854958,"Not_Significant"
"213640_s_at",0.7793,-0.2341537,"Not_Significant"
"221294_at",0.7794,-0.2388851,"Not_Significant"
"221783_at",0.7794,-0.2824638,"Not_Significant"
"210601_at",0.7794,-0.2242906,"Not_Significant"
"219932_at",0.7794,-0.4725115,"Not_Significant"
"215527_at",0.7794,-0.2442005,"Not_Significant"
"209560_s_at",0.7794,0.4134736,"Not_Significant"
"210817_s_at",0.7794,0.3108819,"Not_Significant"
"205158_at",0.7794,-0.5372873,"Not_Significant"
"209893_s_at",0.7794,0.2631957,"Not_Significant"
"206893_at",0.7794,-0.3319008,"Not_Significant"
"216278_at",0.7794,0.3869426,"Not_Significant"
"218596_at",0.7794,-0.1814994,"Not_Significant"
"211505_s_at",0.7794,0.3686002,"Not_Significant"
"206310_at",0.7794,-0.3653866,"Not_Significant"
"213423_x_at",0.7794,0.2445113,"Not_Significant"
"204522_at",0.7794,-0.20433,"Not_Significant"
"205899_at",0.7796,-0.344566,"Not_Significant"
"214055_x_at",0.7797,0.2417081,"Not_Significant"
"209832_s_at",0.7797,-0.640169,"Not_Significant"
"220471_s_at",0.7799,-0.2930908,"Not_Significant"
"210865_at",0.78,-0.2038535,"Not_Significant"
"219828_at",0.7801,0.2524416,"Not_Significant"
"51774_s_at",0.7801,-0.1621513,"Not_Significant"
"201916_s_at",0.7801,0.2375751,"Not_Significant"
"212846_at",0.7801,0.2050701,"Not_Significant"
"203702_s_at",0.7801,-0.1785551,"Not_Significant"
"203618_at",0.7801,-0.4268805,"Not_Significant"
"200598_s_at",0.7801,-0.2567981,"Not_Significant"
"209886_s_at",0.7802,-0.3293292,"Not_Significant"
"212798_s_at",0.7803,0.1696396,"Not_Significant"
"220388_at",0.7803,0.432486,"Not_Significant"
"209840_s_at",0.7803,-0.3656875,"Not_Significant"
"220535_at",0.7803,-0.1893825,"Not_Significant"
"210337_s_at",0.7803,0.2129041,"Not_Significant"
"209513_s_at",0.7803,-0.4983537,"Not_Significant"
"203538_at",0.7803,0.1863538,"Not_Significant"
"208880_s_at",0.7803,-0.2153845,"Not_Significant"
"206696_at",0.7803,-0.2635012,"Not_Significant"
"220396_at",0.7803,-0.2165619,"Not_Significant"
"202200_s_at",0.7803,0.2279288,"Not_Significant"
"213031_s_at",0.7803,0.3691711,"Not_Significant"
"216432_at",0.7806,-0.2700121,"Not_Significant"
"217084_at",0.7806,-0.4219456,"Not_Significant"
"204186_s_at",0.7806,-0.1778988,"Not_Significant"
"215667_x_at",0.7806,0.2540709,"Not_Significant"
"208342_x_at",0.7806,-0.2958045,"Not_Significant"
"208374_s_at",0.7806,0.2420128,"Not_Significant"
"204647_at",0.7807,0.4525388,"Not_Significant"
"217220_at",0.7807,-0.3804472,"Not_Significant"
"211132_at",0.7807,0.2152607,"Not_Significant"
"205316_at",0.7807,-0.24523,"Not_Significant"
"215334_at",0.7807,-0.2857355,"Not_Significant"
"214281_s_at",0.7807,0.2503209,"Not_Significant"
"213079_at",0.7807,0.2178454,"Not_Significant"
"211359_s_at",0.7807,0.260602,"Not_Significant"
"210080_x_at",0.7807,-0.2326304,"Not_Significant"
"211619_s_at",0.7807,0.2327205,"Not_Significant"
"201189_s_at",0.7807,-0.2246041,"Not_Significant"
"212314_at",0.7807,-0.3685907,"Not_Significant"
"202976_s_at",0.7807,-0.2530231,"Not_Significant"
"220394_at",0.7807,0.2711295,"Not_Significant"
"206718_at",0.7808,-0.3554694,"Not_Significant"
"209462_at",0.7808,-0.2598472,"Not_Significant"
"216508_x_at",0.781,0.172714,"Not_Significant"
"220050_at",0.7811,0.2880541,"Not_Significant"
"214552_s_at",0.7812,0.2836027,"Not_Significant"
"220876_at",0.7812,0.2487569,"Not_Significant"
"217390_x_at",0.7813,-0.2217516,"Not_Significant"
"220881_at",0.7814,-0.2460884,"Not_Significant"
"221378_at",0.7815,-0.1876952,"Not_Significant"
"216249_at",0.7815,-0.283936,"Not_Significant"
"213965_s_at",0.7815,-0.3088035,"Not_Significant"
"204505_s_at",0.7816,-0.1896935,"Not_Significant"
"218776_s_at",0.7816,0.2018942,"Not_Significant"
"210938_at",0.7816,-0.2882549,"Not_Significant"
"220410_s_at",0.7816,-0.1897279,"Not_Significant"
"206991_s_at",0.7816,0.1771442,"Not_Significant"
"218605_at",0.7817,0.2553629,"Not_Significant"
"219423_x_at",0.7817,-0.3225467,"Not_Significant"
"213164_at",0.7818,-0.404499,"Not_Significant"
"207709_at",0.7819,0.2505878,"Not_Significant"
"206104_at",0.7819,-0.234956,"Not_Significant"
"217724_at",0.7819,0.254521,"Not_Significant"
"220470_at",0.7819,-0.2969561,"Not_Significant"
"207238_s_at",0.7819,-0.2093952,"Not_Significant"
"204821_at",0.7819,-0.2871244,"Not_Significant"
"213219_at",0.7819,-0.2406989,"Not_Significant"
"208126_s_at",0.7819,-0.3099383,"Not_Significant"
"206228_at",0.7819,0.214604,"Not_Significant"
"201115_at",0.782,0.2299945,"Not_Significant"
"207821_s_at",0.7824,0.1747756,"Not_Significant"
"44120_at",0.7824,0.4541208,"Not_Significant"
"205337_at",0.7824,-0.2912917,"Not_Significant"
"208311_at",0.7824,-0.2866288,"Not_Significant"
"205318_at",0.7824,0.1753154,"Not_Significant"
"211154_at",0.7824,-0.40309,"Not_Significant"
"212152_x_at",0.7824,-0.3748816,"Not_Significant"
"210458_s_at",0.7825,-0.4607748,"Not_Significant"
"205839_s_at",0.7825,-0.2858629,"Not_Significant"
"219208_at",0.7826,-0.2199504,"Not_Significant"
"210467_x_at",0.7826,-0.2230381,"Not_Significant"
"202573_at",0.7826,0.1806707,"Not_Significant"
"216421_at",0.7826,-0.1878206,"Not_Significant"
"220975_s_at",0.7828,-0.1958116,"Not_Significant"
"209287_s_at",0.7828,0.4259524,"Not_Significant"
"216616_at",0.7828,-0.5171537,"Not_Significant"
"217310_s_at",0.7828,-0.2006907,"Not_Significant"
"217406_at",0.7828,-0.2801349,"Not_Significant"
"208313_s_at",0.7828,0.2132051,"Not_Significant"
"218343_s_at",0.7828,0.3199441,"Not_Significant"
"205675_at",0.7828,0.37153,"Not_Significant"
"200885_at",0.7828,0.2008247,"Not_Significant"
"210866_s_at",0.7828,0.2603102,"Not_Significant"
"58780_s_at",0.7829,-0.4454893,"Not_Significant"
"212206_s_at",0.7831,-0.1841017,"Not_Significant"
"211474_s_at",0.7833,-0.1884806,"Not_Significant"
"217825_s_at",0.7834,0.2312457,"Not_Significant"
"204212_at",0.7835,-0.1945665,"Not_Significant"
"220799_at",0.7835,-0.2211659,"Not_Significant"
"212004_at",0.7835,-0.189713,"Not_Significant"
"200743_s_at",0.7835,-0.1810299,"Not_Significant"
"216970_at",0.7835,-0.5212753,"Not_Significant"
"210968_s_at",0.7835,0.2483235,"Not_Significant"
"222323_at",0.7835,0.3954774,"Not_Significant"
"218662_s_at",0.7835,0.2081177,"Not_Significant"
"212632_at",0.7835,0.3533927,"Not_Significant"
"222023_at",0.7835,-0.2024302,"Not_Significant"
