Gene_Id,padj,logFC
233969_at,0.6424,-0.9271001
236296_x_at,0.642408,0.4188501
233944_at,0.642425,0.3730593
235048_at,0.642425,0.394393
213156_at,0.642425,-0.2046362
231142_at,0.642503,-0.2225185
1559689_a_at,0.642554,-0.4917714
230189_x_at,0.642554,0.288017
237426_at,0.642595,-0.2336885
203237_s_at,0.642607,-0.3587644
223113_at,0.642607,0.1991006
216550_x_at,0.642631,-0.1884451
1564639_at,0.642649,-0.214337
1560941_a_at,0.642649,0.6112742
213947_s_at,0.642649,0.2794057
227151_at,0.642649,-0.167678
215272_at,0.642649,-0.4494578
234984_at,0.642649,0.1812574
221112_at,0.642649,-0.3700525
202677_at,0.642649,-0.1122028
1553254_at,0.642658,-0.4605219
214791_at,0.642658,0.1930429
227531_at,0.642793,-0.1859244
214540_at,0.642793,0.5980659
237745_at,0.642793,-0.274496
241643_at,0.642793,-0.6149801
243043_at,0.642803,-0.3516142
208225_at,0.642863,-0.5144869
201870_at,0.642863,0.148014
1554589_at,0.642923,-0.2990542
237750_at,0.642923,0.1772379
243742_at,0.642927,0.5052505
231816_s_at,0.64293,0.3021662
242243_at,0.64301,-0.189953
205666_at,0.64301,0.4362086
209963_s_at,0.64301,0.3397889
232815_at,0.64301,0.2884903
219842_at,0.643042,-0.257906
201416_at,0.643042,0.4110489
1559304_at,0.643042,-0.2777509
236808_at,0.643042,-0.1815425
219483_s_at,0.64312,0.2736525
233817_at,0.64312,0.4124891
238586_at,0.643213,-0.2449378
211348_s_at,0.643424,0.3054501
202368_s_at,0.643425,0.1613065
208048_at,0.643425,-0.3491406
210117_at,0.643439,0.241623
225026_at,0.643493,0.1918638
229306_at,0.643653,-0.3113741
204676_at,0.643656,0.1520553
209581_at,0.643749,0.3028847
232195_at,0.643749,0.4394079
240550_at,0.643749,-0.3712678
209678_s_at,0.643749,-0.2079024
203286_at,0.643749,-0.1183268
234378_at,0.643828,-0.4279096
203252_at,0.643828,-0.2291441
219587_at,0.643841,0.1520066
1562290_at,0.643859,0.6000565
202429_s_at,0.643956,-0.1741729
222998_at,0.643956,0.1754131
241560_at,0.643956,-0.2898806
206906_at,0.643962,-0.4746547
235922_at,0.643963,0.2430883
202539_s_at,0.64398,-0.24283
213142_x_at,0.64398,0.1548187
215765_at,0.643984,-0.3599806
231547_at,0.643984,-0.2299859
216280_s_at,0.643984,-0.5039772
222195_s_at,0.643984,-0.1650808
229167_at,0.643984,-0.1387095
229300_at,0.64409,-0.8238333
1569873_at,0.644146,0.5847651
214520_at,0.644252,-0.4939805
1553589_a_at,0.644252,-0.609848
208520_at,0.644252,-0.381964
1558120_at,0.644252,-0.1787052
224490_s_at,0.644252,-0.2974773
243355_at,0.644361,-0.2856341
242463_x_at,0.644403,0.2006409
204946_s_at,0.644403,0.1789849
235529_x_at,0.644436,0.1736332
216694_at,0.644436,0.4734478
1563087_at,0.644516,-0.6675713
207209_at,0.644516,-0.4007987
1565346_a_at,0.644516,0.3628861
240877_x_at,0.644516,0.2744174
1562516_at,0.644568,-0.1867038
242489_at,0.644568,-0.4815323
244674_at,0.644568,-0.1364723
217789_at,0.644629,-0.1511658
236487_at,0.644644,0.1459085
226680_at,0.644644,-0.1576408
239992_at,0.644651,-0.1953599
1569443_s_at,0.644668,-0.4675379
211703_s_at,0.644705,0.1294311
224888_at,0.644705,0.1876528
1553652_a_at,0.644705,0.6941197
240237_at,0.644922,-0.2214461
1565576_at,0.644922,-0.3716391
243426_at,0.644953,-0.186289
1563273_at,0.644953,-0.2881983
205402_x_at,0.644956,-0.486184
215724_at,0.645037,-0.4502717
216406_at,0.645049,-0.6004811
1569604_at,0.645049,-0.2306178
234554_at,0.645049,-0.4807001
240162_at,0.645049,-0.3490969
208066_s_at,0.645049,-0.1247599
236512_at,0.645049,-0.240893
224814_at,0.645049,0.1329201
217755_at,0.645049,0.2580849
1566439_at,0.645092,0.6549674
233592_at,0.645092,-0.3127581
226415_at,0.645267,-0.4314584
217097_s_at,0.645267,-0.1515116
1570207_at,0.645267,0.5669493
217301_x_at,0.645282,0.1176419
236913_at,0.645293,-0.2667121
1555923_a_at,0.645299,0.458441
208266_at,0.645371,-0.4471777
213990_s_at,0.645404,-0.4942973
226565_at,0.645419,-0.262849
237782_at,0.645419,-0.2086651
205113_at,0.645424,-0.7145464
1559732_at,0.645424,-0.5556995
1564004_at,0.645424,0.4734228
1552939_at,0.645426,-0.5413389
1561908_a_at,0.645512,-0.4055785
212821_at,0.645512,0.4759904
1560149_at,0.645512,-0.2735252
207614_s_at,0.645512,0.1348165
1560499_at,0.645521,-0.4163803
228407_at,0.645537,-0.2672537
1558842_at,0.645538,0.1969927
223814_at,0.64556,-0.1705931
214825_at,0.645626,-0.3690241
244301_at,0.645633,-0.3804856
227799_at,0.645633,-0.4198103
209200_at,0.645633,-0.2712839
219542_at,0.645633,0.1572224
244183_x_at,0.645633,0.4939919
226505_x_at,0.645633,0.1376001
242506_at,0.645633,-0.1700502
1556383_at,0.645633,0.4355481
236031_x_at,0.645633,-0.444806
212668_at,0.645633,0.4061861
240384_at,0.645633,-0.5650072
1569791_at,0.645633,-0.1423666
1570202_a_at,0.645687,-0.5018416
223980_s_at,0.645687,-0.2115761
1561102_at,0.645714,-0.3923033
206385_s_at,0.645723,-0.276335
1561409_at,0.645774,0.4235632
240904_at,0.645775,-0.4599771
233226_at,0.645775,-0.1455641
230467_at,0.645775,-0.4692394
233093_s_at,0.645775,0.1320886
238165_at,0.645775,0.6151458
236753_at,0.645813,-0.4103577
232466_at,0.645836,0.1585776
1554934_at,0.645863,0.364018
208240_s_at,0.645863,-0.4093655
1556432_at,0.645863,0.1460511
204113_at,0.645863,0.1856951
208314_at,0.645863,-0.4371027
209451_at,0.645863,0.1510612
206798_x_at,0.645863,0.3158975
229451_at,0.645863,0.5474508
226091_s_at,0.645863,-0.098405
225952_at,0.645863,-0.2413099
240597_at,0.6459,-0.4973714
1555360_a_at,0.645968,0.3160183
239227_at,0.645984,0.2007791
1563480_at,0.645984,0.3966757
217317_s_at,0.645984,0.1369522
207681_at,0.645984,0.3779034
1562316_at,0.645984,-0.5441078
204194_at,0.645984,0.2211008
204201_s_at,0.646004,-0.2603021
220168_at,0.646024,-0.5161103
207644_at,0.646028,-0.4851779
224139_at,0.646028,-0.4497933
236146_at,0.646028,-0.1734805
241123_at,0.646037,0.4015069
201967_at,0.646076,-0.1500393
236100_at,0.646085,-0.4240595
225923_at,0.646085,0.1974342
1561199_at,0.646085,-0.3739688
1556148_s_at,0.646142,-0.138543
244441_at,0.646142,0.282974
216255_s_at,0.646299,-0.4684752
239930_at,0.646314,0.1415721
238352_s_at,0.646513,0.469774
215791_at,0.646513,-0.171172
1559691_at,0.646513,-0.1373044
242424_at,0.646513,-0.1317724
206220_s_at,0.646513,-0.5109452
207317_s_at,0.646513,-0.6453615
226693_at,0.646552,0.2433853
243396_at,0.646604,-0.2110162
213484_at,0.646604,-0.4974323
213863_s_at,0.646604,0.4903963
232254_at,0.646604,0.2802834
220640_at,0.646604,-0.3382938
221146_at,0.646629,-0.4044843
227322_s_at,0.646637,0.1579162
62212_at,0.646696,0.1194339
1557543_at,0.646734,0.1218155
205245_at,0.646734,-0.1511204
205631_at,0.646734,0.148163
1569479_at,0.646734,0.2770693
222432_s_at,0.646739,-0.1553399
227398_s_at,0.646753,-0.5084424
224101_x_at,0.646753,-0.5620866
229072_at,0.646787,-0.2966481
238002_at,0.646787,0.1391101
207387_s_at,0.646845,0.3237695
222870_s_at,0.646845,0.1531282
1552671_a_at,0.646882,-0.3718155
1556773_at,0.646882,0.512647
238969_at,0.646957,-0.5177284
208673_s_at,0.646957,-0.1015521
214067_at,0.646979,-0.377831
1568866_at,0.646979,-0.1685865
218721_s_at,0.647047,0.1407185
1566600_at,0.647047,0.6453546
235690_at,0.647099,0.1981989
223395_at,0.647202,-0.5429388
215104_at,0.647202,0.2912912
201394_s_at,0.647202,-0.1311275
211556_at,0.647202,-0.5623502
216944_s_at,0.647271,-0.2681526
210083_at,0.647271,-0.4778092
212034_s_at,0.647271,-0.1251847
1564972_x_at,0.647272,-0.2278014
234901_at,0.647311,0.4684436
205025_at,0.647311,-0.2690324
1569826_at,0.647352,-0.5411511
238403_at,0.647352,-0.3168304
226921_at,0.647352,0.1258939
241605_at,0.647352,0.5346607
1564449_at,0.647352,-0.3270584
230092_at,0.647352,0.2752439
226200_at,0.647416,0.1483889
206504_at,0.647422,0.5216605
223998_at,0.647438,-0.6321056
220280_s_at,0.647448,0.5249168
235023_at,0.647455,-0.1193403
224376_s_at,0.647474,0.1781216
200918_s_at,0.647474,-0.1878561
1556457_s_at,0.647474,0.4326296
221581_s_at,0.647474,0.2098668
237870_at,0.647474,-0.2221439
225091_at,0.647535,0.1438446
1562250_at,0.647564,-0.232724
206917_at,0.647613,0.5284682
218186_at,0.647613,-0.2515168
208952_s_at,0.647624,-0.1519025
227259_at,0.647704,-0.2326619
229127_at,0.647806,-0.3907326
201092_at,0.647839,0.136176
211671_s_at,0.647873,-0.2325573
226642_s_at,0.647882,0.112978
212681_at,0.647882,0.272858
228236_at,0.6479,0.3553681
221488_s_at,0.6479,-0.1574034
1569307_s_at,0.6479,0.2468237
214090_at,0.647932,-0.3460867
1556704_s_at,0.647934,-0.4532916
241358_at,0.647934,-0.4698452
234319_at,0.647953,-0.3128066
222361_at,0.648063,-0.3048979
229074_at,0.648089,0.1108866
242043_s_at,0.648244,0.2224406
35160_at,0.648244,-0.1754316
215462_at,0.648277,0.2359543
242851_at,0.648296,-0.1412912
242765_at,0.648296,-0.4851217
243604_at,0.648314,0.2945483
231129_at,0.648342,-0.3356225
1556999_at,0.648361,-0.3718569
225396_at,0.648361,-0.1747083
1557869_at,0.648363,-0.4529206
1561029_at,0.648363,-0.402804
1562253_at,0.648398,-0.5053416
1555100_at,0.648398,-0.3281778
228072_at,0.648398,-0.3072627
1567679_at,0.648398,0.4178717
1560506_at,0.648398,-0.5329701
221958_s_at,0.648398,-0.3149871
1556283_s_at,0.648398,0.1586774
214780_s_at,0.648398,-0.1357949
205563_at,0.648398,-0.4405324
207016_s_at,0.648398,0.5533042
243933_at,0.648398,-0.2339924
206687_s_at,0.648398,-0.1442407
1556096_s_at,0.648398,-0.5073342
236804_at,0.648398,-0.2020819
1565758_at,0.648497,-0.4025973
223377_x_at,0.648501,-0.2267142
226839_at,0.648501,0.2922314
1570281_at,0.648501,0.4485979
201311_s_at,0.648501,-0.1894808
217107_at,0.64858,-0.1650111
224683_at,0.648591,-0.1225139
229309_at,0.648591,-0.4922929
244149_at,0.648591,-0.463906
1560992_at,0.648591,-0.555679
228617_at,0.648594,-0.2878693
235793_at,0.648667,0.196374
215262_at,0.648671,-0.3915144
237682_at,0.648692,-0.4428498
213414_s_at,0.64873,-0.0921443
241675_s_at,0.648761,-0.4689415
219420_s_at,0.648774,0.2047652
223552_at,0.648797,-0.339363
206152_at,0.648797,0.3997775
225498_at,0.648814,0.1298879
215279_at,0.648814,-0.2480109
238703_at,0.648863,0.4349617
206434_at,0.648863,-0.4765472
236613_at,0.648863,0.2600975
203877_at,0.648903,-0.3639569
229677_at,0.648956,-0.3610215
223924_at,0.648968,0.1611223
1563477_at,0.648989,-0.2945816
212102_s_at,0.64899,-0.1524022
212427_at,0.649079,-0.2224738
240397_x_at,0.64912,-0.5319356
222147_s_at,0.649126,0.1787248
210625_s_at,0.649146,-0.1981486
244637_at,0.649155,-0.248064
234291_s_at,0.649188,-0.5216413
212170_at,0.64923,0.1242276
236320_at,0.64923,0.2168433
1561872_at,0.649337,-0.3857484
231440_at,0.649409,-0.5942467
1570071_at,0.649429,0.3372332
232972_at,0.649486,-0.3541184
1562582_at,0.649486,-0.6634012
1557012_a_at,0.649509,-0.226626
242959_at,0.649509,-0.2952178
240772_at,0.649509,-0.2959492
207000_s_at,0.649537,-0.1536557
240670_at,0.649537,-0.4022463
215610_at,0.649558,-0.4333055
240053_x_at,0.649634,-0.5893533
244419_at,0.649636,0.2640096
217131_at,0.649653,-0.7022101
230277_at,0.649678,0.4703228
1566689_at,0.64969,-0.4708881
211205_x_at,0.64969,0.4242542
244650_at,0.64973,-0.1691017
229235_at,0.64973,-0.1439384
201282_at,0.649741,-0.1592127
239969_at,0.649785,0.1481861
237260_at,0.649834,0.5648444
221795_at,0.649834,0.5816722
1558708_at,0.649836,-0.5276447
225988_at,0.649991,0.1423688
228715_at,0.649998,0.2494504
237954_x_at,0.649998,-0.2457444
210260_s_at,0.650009,-0.2976645
214941_s_at,0.650133,0.1180682
201820_at,0.650259,-0.4528478
240547_at,0.650259,-0.2118946
244820_at,0.650259,-0.448853
241604_at,0.650259,-0.3472662
229588_at,0.650259,0.1776787
221380_at,0.650292,-0.4615493
233423_at,0.650382,-0.4463291
226132_s_at,0.650388,0.3281139
242979_at,0.650449,0.2022563
236493_at,0.650585,-0.2788768
201678_s_at,0.650585,0.1696234
215143_at,0.650585,0.3042321
233066_at,0.650585,-0.5204787
217222_at,0.650585,0.4728824
1566191_at,0.650585,0.1618623
242159_at,0.650585,-0.286491
201760_s_at,0.650585,-0.1393375
237691_x_at,0.650585,-0.4894424
1559316_at,0.650585,0.4504786
225377_at,0.650585,-0.1856184
1569731_at,0.650585,-0.6080782
1562990_at,0.650585,-0.5797625
233814_at,0.650585,-0.3037134
223739_at,0.650616,0.2977915
244531_at,0.650616,-0.3055582
236659_x_at,0.650616,-0.1264086
204301_at,0.650616,-0.3873519
204145_at,0.650616,-0.1195011
1568636_a_at,0.650616,-0.4757794
228626_at,0.650616,-0.1982001
44065_at,0.650694,0.1528993
213554_s_at,0.650694,-0.113943
231394_at,0.650725,-0.5369392
205519_at,0.650728,0.4052659
1562082_at,0.65073,-0.6298895
1561559_at,0.650768,-0.4066982
235009_at,0.650778,-0.1638616
228107_at,0.650778,0.2972915
1563460_at,0.650814,-0.3481253
235894_at,0.650882,0.1554704
212628_at,0.6509,0.147126
206155_at,0.650917,-0.7028498
211209_x_at,0.650953,0.4472099
1558340_at,0.651011,0.2929404
242935_at,0.651011,-0.4923275
201368_at,0.651011,0.1284767
233885_at,0.651021,-0.3207055
1569504_at,0.651021,-0.422626
201640_x_at,0.651161,-0.1518718
204486_at,0.651161,-0.4285679
201783_s_at,0.651161,-0.1072353
223567_at,0.651161,0.4970105
218843_at,0.651166,0.4431418
236077_at,0.651166,0.1444401
209850_s_at,0.651166,0.2339661
211428_at,0.651166,0.4985953
228191_at,0.651372,-0.1699826
1558168_at,0.651378,-0.4735207
224486_s_at,0.651378,0.209089
205118_at,0.651378,-0.5942009
1569430_at,0.651378,-0.4488488
230136_at,0.651378,-0.1817548
206124_s_at,0.65145,-0.508066
203686_at,0.651453,0.1331199
240377_at,0.651453,0.391838
1569956_at,0.651453,0.5571997
222043_at,0.651453,-0.5264886
200062_s_at,0.651526,-0.0892328
206626_x_at,0.651541,0.5943174
230721_at,0.651546,-0.1251568
1564233_at,0.651547,0.4681349
217712_at,0.651679,-0.7965559
212797_at,0.651685,-0.3944446
207174_at,0.651697,-0.6441894
207679_at,0.651697,-0.5548793
236449_at,0.651757,-0.1735983
211178_s_at,0.651761,0.2565268
1560905_at,0.651775,-0.4781353
1555111_at,0.651787,-0.6497039
1560540_x_at,0.651807,-0.5843892
231775_at,0.651807,0.1911771
211575_s_at,0.651825,-0.1277492
214904_at,0.651839,-0.2477201
224123_at,0.651839,-0.3524684
222898_s_at,0.651879,-0.4530327
1553306_at,0.651997,-0.3619429
1561613_at,0.652031,0.4965554
231150_at,0.652191,-0.3395719
1562244_at,0.652193,-0.4588134
1553843_at,0.652193,0.3905357
240378_at,0.652278,-0.3555268
232073_at,0.652278,0.2862224
226196_s_at,0.652318,0.1131058
202104_s_at,0.652318,-0.1503752
1553586_at,0.652345,-0.3944903
1554233_at,0.652375,0.4982188
1553644_at,0.652414,-0.2277576
226314_at,0.652414,0.1580297
231825_x_at,0.652414,-0.1154628
209770_at,0.652414,-0.2368931
244274_at,0.652414,0.3153721
233768_at,0.652425,-0.1803377
206236_at,0.652456,0.1615401
1562446_at,0.652475,0.4355579
1559916_a_at,0.652493,0.2427276
225774_at,0.652546,-0.1087624
1555241_at,0.652546,0.1709857
208393_s_at,0.652546,-0.1425372
243816_at,0.652564,0.1406599
227802_at,0.652589,-0.1611285
1564851_at,0.652589,-0.2988513
243646_at,0.652639,-0.1762095
1570249_x_at,0.652763,-0.1511598
216787_at,0.652763,0.4244763
216815_at,0.652763,-0.5565942
205778_at,0.652763,0.8268264
207910_at,0.652763,-0.4796953
208650_s_at,0.652763,-0.2914653
1553458_at,0.652763,0.265672
228995_at,0.652785,-0.3058275
205064_at,0.652802,0.484767
227520_at,0.652833,0.2052244
1556468_at,0.652833,-0.3603107
231844_at,0.652846,0.1567973
1567028_s_at,0.652846,-0.3333877
236887_at,0.652867,-0.1619071
210878_s_at,0.652867,0.1008396
216908_x_at,0.652867,0.2087106
204762_s_at,0.652867,0.38294
217974_at,0.652867,-0.2414482
243608_at,0.653007,0.2316177
221290_s_at,0.653029,0.1758266
203393_at,0.653074,0.5538664
227331_at,0.653092,0.1585486
205191_at,0.653242,0.1761343
227749_at,0.653258,-0.3304955
1557369_a_at,0.653258,-0.3819445
239063_at,0.653258,-0.2085711
224052_at,0.653258,0.4303608
235760_at,0.653258,-0.1716052
238415_at,0.653274,-0.4271996
217512_at,0.653274,-0.2370844
244859_at,0.653302,0.1963559
223818_s_at,0.653381,-0.1704273
212986_s_at,0.653396,0.1382702
218281_at,0.653452,0.1651073
243366_s_at,0.653511,-0.2180973
223855_s_at,0.653511,-0.4301499
237495_at,0.653531,0.3942282
1560705_at,0.653531,-0.3164406
1554356_at,0.653589,0.3932329
211746_x_at,0.653607,0.1255249
1570625_at,0.653607,-0.4852042
46256_at,0.653679,0.1492758
212699_at,0.653728,-0.211466
206000_at,0.65374,-0.9555687
242880_at,0.65374,0.3015248
201330_at,0.653761,0.1553801
1557660_s_at,0.653816,-0.5101749
238607_at,0.653816,-0.5684607
229606_at,0.653816,-0.1444537
1552841_s_at,0.653816,-0.6476678
236909_at,0.653816,-0.50838
1567242_at,0.653902,-0.4914188
205905_s_at,0.653905,-0.1994088
203314_at,0.653905,-0.1286638
1562161_at,0.653905,0.2387321
204442_x_at,0.653912,-0.2683842
225759_x_at,0.653912,-0.1933011
231236_at,0.653912,0.630812
210482_x_at,0.653912,-0.1749118
212850_s_at,0.653987,-0.3221475
237253_at,0.653994,0.6339726
1554365_a_at,0.653994,0.1149508
202070_s_at,0.653994,-0.1701601
202067_s_at,0.654011,-0.3084714
209389_x_at,0.654019,0.1400439
239565_at,0.654023,0.4658309
239860_at,0.654072,-0.4259411
222745_s_at,0.654072,0.1186109
224092_at,0.654072,-0.4204436
211388_s_at,0.654072,0.4084036
237024_at,0.654173,-0.4702168
231445_at,0.654173,-0.2968211
224194_at,0.654173,-0.5126711
216888_at,0.654173,0.3385391
234704_at,0.654197,-0.5111155
227463_at,0.654197,0.2838479
238785_at,0.654319,-0.1312187
207001_x_at,0.654369,-0.2799995
217184_s_at,0.654369,-0.4406349
203975_s_at,0.654466,0.1936828
231745_at,0.654466,-0.5017594
235339_at,0.654525,-0.1336097
214664_at,0.654525,0.2448711
219086_at,0.65458,-0.1399441
201263_at,0.654607,0.1673821
207951_at,0.654608,-0.2001969
219630_at,0.654678,-0.80856
210716_s_at,0.654683,0.1421206
1554453_at,0.654683,0.2532764
244291_x_at,0.654683,-0.1955609
1570224_at,0.654699,-0.5729649
244520_at,0.654713,-0.2782034
1554887_at,0.654788,0.3080285
231601_at,0.654805,-0.5478659
218083_at,0.654812,0.164885
235105_at,0.654812,0.3473405
1563858_at,0.654812,-0.4545872
212634_at,0.654916,-0.1108462
203425_s_at,0.654916,-0.1483168
232012_at,0.654916,0.1509079
200023_s_at,0.654916,-0.1147102
237670_at,0.654983,-0.6113389
230804_at,0.655113,-0.6362632
1554772_at,0.655113,-0.2229687
53720_at,0.655113,0.1691938
210615_at,0.655113,-0.5103182
244788_at,0.655113,0.1719025
1559313_at,0.655113,-0.5936919
209939_x_at,0.655134,0.1305527
1554974_at,0.655137,-0.5668316
218117_at,0.655137,0.1252112
215278_at,0.655137,-0.3213161
200761_s_at,0.65516,-0.1490349
1569353_at,0.655173,0.224772
235819_at,0.655281,0.1760866
201657_at,0.655281,-0.1560353
220864_s_at,0.655281,-0.1122543
1552480_s_at,0.655295,-0.3414954
237653_at,0.655295,-0.5005637
243103_at,0.655361,0.3394002
233479_at,0.655374,-0.190068
205520_at,0.655374,0.2665948
231424_at,0.655374,-0.5352689
213489_at,0.655374,-0.2138409
1566084_at,0.655374,0.1732979
212205_at,0.655476,0.1455134
205487_s_at,0.655526,-0.5689573
202139_at,0.655546,0.169065
206031_s_at,0.655609,-0.372845
238412_at,0.655615,-0.185123
1556090_at,0.655682,0.1796337
244587_at,0.655742,-0.1598083
226699_at,0.655776,0.4234401
233655_s_at,0.655776,0.1879903
1560138_at,0.655776,-0.2705366
220479_at,0.655776,-0.5242339
225703_at,0.655808,0.1366909
234859_at,0.655812,-0.4554962
1568777_at,0.655841,-0.263922
231925_at,0.655841,0.3939347
201649_at,0.656105,0.2215506
238965_at,0.656105,-0.3912973
241376_at,0.656105,0.2439361
241026_at,0.656109,0.4533868
211657_at,0.656226,0.7700111
226792_s_at,0.656238,0.1969039
233015_at,0.656315,0.3634588
207893_at,0.656347,-0.5820168
223106_at,0.656347,0.102762
227747_at,0.65642,-0.1821612
1562682_at,0.656424,-0.5245226
215637_at,0.656445,0.3036603
216844_at,0.656478,0.4773769
234574_at,0.656499,0.2143512
235165_at,0.656507,-0.2747213
216963_s_at,0.656564,-0.4436141
233989_at,0.656598,0.5302323
204515_at,0.656598,-0.5173044
202277_at,0.656598,-0.130479
216449_x_at,0.656598,0.2234098
1552330_at,0.656598,-0.1834
231746_at,0.656598,-0.4899066
216798_at,0.656598,0.4835965
1565446_at,0.656661,0.4950789
240594_at,0.65669,0.1781483
1565921_a_at,0.65672,0.4496092
201932_at,0.656747,0.1205756
1562748_at,0.656747,-0.39317
1553151_at,0.656747,-0.5642281
1558383_at,0.656747,-0.5109997
210574_s_at,0.656747,0.1280884
220962_s_at,0.656747,-0.3494212
1559932_at,0.656747,-0.2077738
1568690_a_at,0.656747,-0.4418521
1552310_at,0.656783,-0.1299217
232679_at,0.656783,-0.2862769
212611_at,0.656783,-0.1642104
1556739_at,0.656783,0.2431507
202048_s_at,0.656963,0.2336605
201915_at,0.657122,-0.1214626
217654_at,0.657159,-0.1859344
241924_at,0.657187,0.1382322
202203_s_at,0.657191,0.192887
228609_at,0.657191,-0.4224544
218861_at,0.657233,-0.1503074
220859_at,0.657245,0.3381895
220770_s_at,0.657283,0.2437467
242057_at,0.657283,0.1837224
213871_s_at,0.657292,-0.430093
1558661_at,0.657292,-0.4718654
209030_s_at,0.65733,0.2928333
1568925_at,0.65733,-0.4999165
243493_at,0.65735,-0.3885122
227662_at,0.65735,-0.7320967
212857_x_at,0.657354,-0.1084953
227837_at,0.65736,-0.1586778
208286_x_at,0.657419,-0.2234087
1565849_a_at,0.657428,0.3811845
218956_s_at,0.657481,0.1569861
226673_at,0.657535,0.2811254
204921_at,0.657535,-0.1396797
214588_s_at,0.657584,0.374136
1570093_at,0.657584,-0.3862316
243709_at,0.657584,-0.1253234
1562158_at,0.657584,-0.4816282
244194_at,0.657618,0.5542959
1567274_at,0.657695,0.3981986
206383_s_at,0.657702,0.1250547
218567_x_at,0.657702,0.2207459
238958_at,0.65772,-0.4478727
223746_at,0.65775,-0.1455251
235963_at,0.65775,-0.4611983
234212_at,0.657766,0.5316373
218573_at,0.65778,-0.2098179
1570451_at,0.65778,-0.3071362
228971_at,0.657791,-0.1812147
225886_at,0.65781,-0.1624857
231690_at,0.657882,0.5509445
238582_at,0.657882,-0.5333886
239656_at,0.657882,-0.6855111
1552304_at,0.657972,0.2161459
206491_s_at,0.658019,-0.1812832
228932_at,0.658077,0.1656924
234817_at,0.658087,0.3678852
216314_at,0.658119,0.565992
237589_at,0.658291,0.4560476
230852_at,0.658333,-0.2184517
1553618_at,0.658333,-0.3333824
1564392_at,0.658333,-0.6308919
212858_at,0.658336,0.1428128
213613_s_at,0.658344,-0.4299448
216545_at,0.658355,-0.5266585
222731_at,0.658355,-0.3958376
1561847_at,0.65837,-0.2407646
1563265_at,0.658525,-0.5267534
229116_at,0.658525,-0.6921958
1561450_at,0.658539,-0.7005599
200794_x_at,0.658569,-0.1058219
215079_at,0.658636,0.5876443
1568848_at,0.658646,0.4565205
226039_at,0.658646,-0.2114631
235860_at,0.658651,-0.4325042
1553011_at,0.658684,-0.4339412
244363_at,0.658698,-0.7006082
238519_at,0.658769,0.1467225
232513_x_at,0.658808,-0.3025227
226219_at,0.658808,-0.2250442
1561425_a_at,0.658808,-0.4255277
223415_at,0.658811,-0.2438495
202470_s_at,0.658849,0.1134132
236268_at,0.658854,-0.1332172
227594_at,0.658998,-0.1360724
215968_at,0.658998,0.2501511
1564561_at,0.658998,0.4282469
244613_at,0.659057,-0.6502967
203558_at,0.659072,0.4070257
226827_at,0.659072,0.5046794
216307_at,0.659079,0.6060321
204552_at,0.659079,-0.1559384
209306_s_at,0.659079,0.1616523
237557_at,0.659079,-0.5269188
241052_at,0.659088,-0.5759924
242444_at,0.659112,-0.4644595
236171_at,0.65924,-0.3566981
1569894_at,0.659253,0.1684529
234294_x_at,0.659262,-0.1181958
233420_at,0.65928,-0.1567366
238803_at,0.659352,0.2006826
242514_at,0.659352,0.1414659
1561393_at,0.659416,0.4902036
1559813_at,0.659477,0.5147481
234845_at,0.659484,0.3913728
232415_at,0.659484,-0.3875945
227892_at,0.659484,-0.532222
1567246_at,0.659641,0.5656247
1557222_at,0.659652,-0.1716079
212672_at,0.659652,0.1428252
203267_s_at,0.659652,0.1360823
208536_s_at,0.659657,0.5354487
231476_at,0.659662,-0.3452618
210352_at,0.659662,0.3887205
230848_s_at,0.659662,0.3765651
1553059_at,0.659662,-0.477066
243734_x_at,0.659662,-0.5655133
200904_at,0.659662,-0.1738455
218630_at,0.659665,-0.199467
205212_s_at,0.659755,-0.2841685
204192_at,0.659817,0.3735052
220226_at,0.659817,-0.2885433
231449_at,0.65983,-0.1683026
244535_at,0.659951,-0.3445715
235794_at,0.659951,-0.4707389
1559980_at,0.659951,-0.3977249
1564632_at,0.660012,-0.5993563
235461_at,0.660012,-0.1901052
224269_at,0.660012,-0.4965167
1555680_a_at,0.660052,-0.4517003
222627_at,0.66006,-0.1221921
204654_s_at,0.66006,0.3846755
201395_at,0.660062,-0.1272605
206815_at,0.660062,0.4508452
1557534_at,0.660062,-0.7657899
209882_at,0.660062,0.1356976
220287_at,0.660065,-0.2020124
223462_at,0.660085,-0.2726711
1569871_at,0.660085,-0.3227147
1559333_at,0.660085,-0.461938
1560771_at,0.660085,-0.402945
203035_s_at,0.660085,0.156839
221228_s_at,0.660085,-0.3224941
210957_s_at,0.660094,0.3209659
1556571_at,0.660194,0.3583145
218310_at,0.660218,0.2066477
238012_at,0.660218,-0.1876442
235215_at,0.660218,0.1488362
217867_x_at,0.660218,-0.2903919
227546_x_at,0.660218,0.2635231
221594_at,0.660244,-0.5962171
227427_at,0.660276,0.2723147
235739_at,0.660289,-0.3631448
240167_at,0.660289,0.5058457
224278_at,0.660396,0.5768786
216988_s_at,0.660415,-0.1364908
234890_at,0.660453,0.4297457
239294_at,0.660496,-0.2492139
1569385_s_at,0.66051,-0.1932375
225720_at,0.660514,-0.5863328
216675_at,0.660514,-0.2636678
210824_at,0.660581,0.3749934
238464_at,0.660632,0.2004025
204899_s_at,0.660646,-0.1685676
213141_at,0.660686,-0.148025
237358_at,0.66075,-0.4621351
