Gene_Id,padj,logFC
221326_s_at,0.6847,-0.4022476
204194_at,0.6847,-0.7492472
210660_at,0.6847,-0.4715353
217748_at,0.6847,-0.2479889
208762_at,0.6847,0.3172903
214512_s_at,0.6847,0.3023971
218707_at,0.6847,0.3700266
210910_s_at,0.6847,-0.3037176
204564_at,0.6848,-0.3267634
215280_s_at,0.6848,0.294096
216545_at,0.6848,-0.3656273
203172_at,0.6848,-0.2960705
202685_s_at,0.6848,0.5191845
215770_at,0.6848,0.5435664
214005_at,0.6848,0.3293912
205172_x_at,0.6848,-0.3349039
204267_x_at,0.6848,-0.3554031
210219_at,0.6848,-0.4960187
220781_at,0.6848,-0.2856951
206622_at,0.6848,-0.3133615
203396_at,0.6848,0.295614
205535_s_at,0.6849,-0.5839196
212390_at,0.6849,-0.6107612
207282_s_at,0.685,-0.278687
212584_at,0.6852,-0.3621104
203514_at,0.6852,-0.3813796
215941_at,0.6852,-0.2448629
207279_s_at,0.6852,-0.3108426
220823_at,0.6852,0.4231305
207344_at,0.6854,-0.3025444
201588_at,0.6854,0.2475882
203854_at,0.6854,0.276595
219700_at,0.6856,0.3544888
214953_s_at,0.6856,0.2653795
209474_s_at,0.6857,-0.4446051
208596_s_at,0.6857,-0.5431285
217182_at,0.6857,0.4234096
216411_s_at,0.6858,0.5792939
208183_at,0.6859,-0.5992485
202045_s_at,0.6861,-0.2669609
210535_at,0.6861,-0.3156494
211632_at,0.6861,-0.749375
221334_s_at,0.6861,-0.3550876
217087_at,0.6865,-0.3690652
211003_x_at,0.6865,-0.3201899
208550_x_at,0.6865,-0.4022372
200028_s_at,0.6865,0.3175855
219138_at,0.6865,-0.3555956
203930_s_at,0.6865,0.6150342
209361_s_at,0.6865,-0.3808104
215159_s_at,0.6866,-0.6821049
201755_at,0.6866,-0.3647875
202992_at,0.6866,-0.3749459
222297_x_at,0.6867,0.3523666
214558_at,0.6867,-0.3653168
214684_at,0.6867,0.3164228
217504_at,0.6867,-0.3593099
203711_s_at,0.6867,0.6776576
207696_at,0.6869,-0.3507559
211386_at,0.6869,-0.5320308
206671_at,0.6869,0.3983269
213940_s_at,0.6869,0.5372507
205739_x_at,0.6869,0.7069183
219122_s_at,0.6869,-0.2331337
220404_at,0.6869,-0.5767141
218440_at,0.6869,-0.4661088
59437_at,0.6869,-0.6328243
214046_at,0.6869,0.5403213
209827_s_at,0.6869,-0.2705335
219896_at,0.6869,-0.6265102
214416_at,0.6869,-0.4667268
219450_at,0.6869,-0.3100935
214394_x_at,0.6869,0.3983859
201570_at,0.6869,0.6308016
215215_s_at,0.6869,-0.3118657
221642_at,0.6869,-0.5806143
213952_s_at,0.6869,-0.3511553
212168_at,0.6869,0.2359298
201147_s_at,0.6869,-0.3308756
210993_s_at,0.6869,-0.3179583
219298_at,0.6869,-0.8219501
207300_s_at,0.6869,-0.2877079
203891_s_at,0.6871,0.401251
201724_s_at,0.6871,0.5304014
215593_at,0.6871,-0.3882608
216312_at,0.6871,-0.3466299
222305_at,0.6871,0.2545515
211824_x_at,0.6871,-0.6568718
222382_x_at,0.6871,0.5462577
220698_at,0.6871,-0.27945
214336_s_at,0.6871,-0.4976879
209171_at,0.6871,-0.3962767
202259_s_at,0.6871,0.2466904
201834_at,0.6871,-0.3301674
203873_at,0.6871,-0.35318
212333_at,0.6871,-0.4090477
216063_at,0.6871,-0.6603579
222312_s_at,0.6871,0.3136882
215618_at,0.6871,-0.3096649
205425_at,0.6871,0.6108997
212790_x_at,0.6871,0.4182216
201584_s_at,0.6871,0.2897058
217533_x_at,0.6871,-0.371666
215840_at,0.6871,-0.3582789
215019_x_at,0.6872,0.4514545
219630_at,0.6872,0.3668266
31807_at,0.6872,-0.4670097
210020_x_at,0.6872,-0.4120701
204178_s_at,0.6875,-0.3601652
219749_at,0.6875,-0.3399407
47773_at,0.6875,-0.5284304
211395_x_at,0.688,-0.4938803
221325_at,0.688,-0.3459621
209851_at,0.6882,-0.3886254
203546_at,0.6882,-0.3412049
202349_at,0.6882,-0.5058808
203084_at,0.6883,0.3533756
217965_s_at,0.6883,0.4032931
207797_s_at,0.6884,-0.4938663
207607_at,0.6884,0.6463832
203309_s_at,0.6884,-0.314128
217144_at,0.6884,-0.4358239
215166_at,0.6884,-0.3256336
201173_x_at,0.6884,0.327273
212032_s_at,0.6884,0.3597065
211828_s_at,0.6884,-0.3368757
203220_s_at,0.6885,-0.6788018
212332_at,0.6885,-0.3872203
221603_at,0.6885,-0.4520976
210192_at,0.6885,-0.7586224
208330_at,0.6885,-0.4925833
203422_at,0.6885,-0.3875641
200773_x_at,0.6885,0.2552435
215300_s_at,0.6885,-0.4897504
214995_s_at,0.6885,-0.5520347
210649_s_at,0.6885,-0.3250732
212902_at,0.6885,-0.8725939
205609_at,0.6885,-0.3347733
210683_at,0.6885,-0.3317917
209124_at,0.6885,0.5174096
212407_at,0.6885,-0.4246617
222237_s_at,0.6885,0.4159679
218100_s_at,0.6885,0.4644864
220509_at,0.6885,-0.3463723
217870_s_at,0.6885,0.2767205
217258_x_at,0.6885,-0.3579154
202345_s_at,0.6885,-1.2852703
210423_s_at,0.6885,-0.3769235
207148_x_at,0.6885,-0.3087683
220681_at,0.6885,-0.3313363
202717_s_at,0.6885,0.2731689
204627_s_at,0.6885,-0.5238822
207577_at,0.6885,-0.3289518
205208_at,0.6885,-0.3035462
220958_at,0.6885,-0.333296
221453_at,0.6885,-0.3283851
210036_s_at,0.6885,0.249081
206837_at,0.6885,0.5101349
210253_at,0.6885,-0.4779191
219341_at,0.6885,-0.2938999
217384_x_at,0.6885,-0.2350383
207886_s_at,0.6885,0.3537569
216567_at,0.6885,0.3938712
220540_at,0.6885,-0.3112826
202491_s_at,0.6885,0.2508866
212076_at,0.6885,-0.3257716
214996_at,0.6885,-0.3976372
210480_s_at,0.6886,-0.3040789
201752_s_at,0.6886,-0.2882418
1431_at,0.6886,-0.5365799
203191_at,0.6887,-0.2734837
203484_at,0.6888,0.4725661
201975_at,0.6888,0.269598
212227_x_at,0.6888,0.6213455
213342_at,0.6889,0.3853998
207182_at,0.6889,0.3546666
210800_at,0.6889,-0.5815177
202764_at,0.6889,-0.3647415
222025_s_at,0.6889,-0.3737596
210017_at,0.6889,-0.3708724
205691_at,0.6889,0.3641375
217822_at,0.6889,0.3010163
210243_s_at,0.6889,-0.3228817
203682_s_at,0.6889,0.3795605
203828_s_at,0.6889,-0.2562819
217852_s_at,0.6889,0.3237804
220826_at,0.6889,-0.399074
36084_at,0.6889,0.4222282
218848_at,0.689,-0.306111
220676_at,0.689,-0.2931092
201214_s_at,0.6891,0.5548403
209274_s_at,0.6892,-0.4613982
222160_at,0.6893,0.3569699
208827_at,0.6893,0.5944108
202487_s_at,0.6893,0.8344033
209727_at,0.6893,0.3002954
214887_at,0.6893,-0.3974332
211072_x_at,0.6893,0.3479883
214926_at,0.6894,-0.5655303
209307_at,0.6894,0.3205672
217338_at,0.6894,-0.4016277
204888_s_at,0.6894,-0.3226658
214436_at,0.6894,0.5527907
209700_x_at,0.6894,-0.5242778
212894_at,0.6894,0.3545279
217229_at,0.6894,-0.4659365
207908_at,0.6894,-0.4292148
214000_s_at,0.6896,-0.6456752
219044_at,0.6897,-0.2571346
214906_x_at,0.69,-0.4919408
208217_at,0.6901,-0.4223916
65585_at,0.6901,-0.2758757
211356_x_at,0.6901,-0.3639217
203140_at,0.6904,0.3689615
214213_x_at,0.6904,-0.2911066
216105_x_at,0.6904,-0.3303077
207074_s_at,0.6904,-0.3222634
218754_at,0.6904,-0.2572178
216816_at,0.6905,-0.2842418
201996_s_at,0.6905,-0.5129463
211354_s_at,0.6905,-0.6550842
212456_at,0.6905,0.3426907
209691_s_at,0.6905,-0.3078764
204724_s_at,0.6905,-0.3380637
214256_at,0.6906,-0.7069773
219905_at,0.6906,0.3634351
218624_s_at,0.6906,0.3526312
208784_s_at,0.6906,-0.287344
220526_s_at,0.6906,0.3177318
203562_at,0.6906,-0.3479563
209611_s_at,0.6906,-0.6333829
213836_s_at,0.6906,0.382326
213155_at,0.6906,-0.2738505
207239_s_at,0.6906,-0.3577919
201098_at,0.6906,0.2490989
222216_s_at,0.6906,-0.4155125
213798_s_at,0.6906,0.2519756
204685_s_at,0.6906,-0.3636909
203957_at,0.6906,-0.2677016
221239_s_at,0.6906,-0.3367566
203929_s_at,0.6906,0.7334293
219634_at,0.6906,-0.3506663
217661_x_at,0.6907,-0.3406362
200009_at,0.6907,0.2953674
201236_s_at,0.6907,-0.4121237
204418_x_at,0.6909,-0.2564288
209788_s_at,0.6909,-0.3808132
202653_s_at,0.6909,0.3138591
219954_s_at,0.6911,-0.2640422
210215_at,0.6911,-0.2441675
202028_s_at,0.6915,-0.2994303
212832_s_at,0.6915,0.411421
57715_at,0.6915,-0.3924935
209879_at,0.6915,-0.3018411
216328_at,0.6915,-0.5672743
215549_x_at,0.6915,-0.3973547
221488_s_at,0.6917,0.6975203
218508_at,0.6917,-0.4058399
205326_at,0.6919,-0.3968785
210339_s_at,0.6921,-0.2851303
211724_x_at,0.6921,0.6395729
203360_s_at,0.6921,0.4842995
215348_at,0.6921,-0.4597862
219962_at,0.6921,0.5376285
221936_x_at,0.6921,-0.5629209
218083_at,0.6921,0.4941071
202666_s_at,0.6921,0.300849
214112_s_at,0.6921,0.3585173
217760_at,0.6921,0.4287415
212086_x_at,0.6921,-0.300583
207961_x_at,0.6921,-0.3535311
202912_at,0.6921,-0.5357718
204525_at,0.6921,-0.3903401
217497_at,0.6921,0.6524894
215462_at,0.6922,-0.3528089
202807_s_at,0.6926,0.6850189
208282_x_at,0.6926,-0.2592688
210654_at,0.6926,-0.5788978
217415_at,0.6928,-0.3033772
202506_at,0.6928,-0.4070794
220306_at,0.6929,0.2823365
201172_x_at,0.6929,0.3088764
203345_s_at,0.693,0.2295868
207024_at,0.693,-0.4182842
215832_x_at,0.6931,-0.8020162
208564_at,0.6931,-0.3737347
208184_s_at,0.6932,-0.4475785
201179_s_at,0.6932,0.2727911
218154_at,0.6932,-0.4721914
221864_at,0.6932,-0.4884783
212490_at,0.6932,-0.5022761
205134_s_at,0.6932,-0.3622159
213770_at,0.6932,-0.388743
216118_at,0.6932,-0.6458698
205192_at,0.6932,-0.7427954
214420_s_at,0.6932,-0.3323937
212809_at,0.6932,0.6273943
208641_s_at,0.6932,0.2940108
203325_s_at,0.6932,-0.3830479
218816_at,0.6932,0.3872887
219682_s_at,0.6932,0.6274945
217571_at,0.6934,0.5497945
204067_at,0.6934,-0.2534414
204793_at,0.6936,0.3048944
205998_x_at,0.6936,0.4831783
206668_s_at,0.6936,0.6868718
213193_x_at,0.6936,-0.3134285
214377_s_at,0.6936,-0.4151347
206916_x_at,0.6936,0.3540571
214795_at,0.6936,-0.3179079
210155_at,0.6936,0.6930266
220708_at,0.6936,-0.236351
211320_s_at,0.6936,-0.4073802
202895_s_at,0.6936,-0.436816
213885_at,0.6936,-0.2585111
218988_at,0.6936,0.3023685
215722_s_at,0.6936,0.428663
216874_at,0.6936,-0.5532991
209233_at,0.6936,0.3211432
211384_s_at,0.6936,-0.4986041
201565_s_at,0.6936,0.3364535
213387_at,0.6936,0.2808798
201833_at,0.6936,0.2524945
222366_at,0.6936,-0.3303893
216904_at,0.6936,-0.5558551
206090_s_at,0.6936,-0.2571613
217903_at,0.6936,-0.4046856
203832_at,0.6936,0.2675116
216582_at,0.6936,-0.3047845
201428_at,0.6936,0.3713432
214574_x_at,0.6937,-0.4591942
217259_at,0.6937,-0.3137744
204972_at,0.6937,-0.3095155
209022_at,0.6937,0.2958938
218503_at,0.6937,0.2662223
219047_s_at,0.6937,-0.2266466
212113_at,0.6937,-0.2809974
205002_at,0.6937,-0.5145983
204995_at,0.6937,0.3961097
204406_at,0.6937,0.3970667
213737_x_at,0.6937,0.3210412
205945_at,0.6937,-0.356022
212361_s_at,0.6938,0.5421351
214884_at,0.6938,-0.2889823
221317_x_at,0.6938,-0.3360935
222363_at,0.6939,-0.548724
202983_at,0.6939,0.2624312
210286_s_at,0.6939,0.6488036
220108_at,0.6939,-0.3780499
218255_s_at,0.694,-0.3191583
203088_at,0.694,-0.2392783
213072_at,0.694,-0.5809081
212633_at,0.694,0.4375412
220443_s_at,0.694,-0.2512293
221927_s_at,0.694,0.4511885
206757_at,0.694,-0.3678886
207321_s_at,0.694,-0.3013952
213133_s_at,0.6943,0.3420523
212964_at,0.6943,-0.3891918
217290_at,0.6943,-0.37017
205093_at,0.6944,-0.2671937
217930_s_at,0.6944,-0.3178468
204968_at,0.6944,0.2686894
203881_s_at,0.6944,-0.7576985
214597_at,0.6944,-0.3142166
204536_s_at,0.6944,-0.2715256
212857_x_at,0.6944,0.3162363
218529_at,0.6945,0.4117598
220020_at,0.6946,-0.292524
221906_at,0.6948,-0.2456667
203540_at,0.6949,-0.5464325
210635_s_at,0.695,-0.2884095
202044_at,0.695,-0.3395238
208619_at,0.695,-0.2592728
204503_at,0.6951,-0.3204388
217148_x_at,0.6953,0.606939
209238_at,0.6953,-0.3437396
212571_at,0.6953,-0.3190352
211081_s_at,0.6953,0.6104184
212820_at,0.6953,0.2397167
205482_x_at,0.6953,0.2505873
218177_at,0.6953,-0.3748964
203280_at,0.6953,0.3471753
201506_at,0.6953,-0.3948035
203175_at,0.6953,-0.2425598
217482_at,0.6953,0.2818684
206363_at,0.6953,-0.364057
220125_at,0.6953,-0.4725513
206326_at,0.6953,-0.4048273
204548_at,0.6953,-0.3730921
207525_s_at,0.6953,-0.3947099
204383_at,0.6954,0.3613074
213677_s_at,0.6954,0.5103409
206069_s_at,0.6955,-0.262342
219167_at,0.6955,-0.2754608
217132_at,0.6955,-0.5345223
202356_s_at,0.6958,-0.2975746
202261_at,0.6958,-0.2876876
219979_s_at,0.6958,-0.4570889
217246_s_at,0.6958,-0.4363698
203784_s_at,0.6958,-0.4919927
214717_at,0.6958,-0.2630501
217508_s_at,0.6958,-0.3587844
212024_x_at,0.6958,-0.517847
210782_x_at,0.6958,-0.2718922
205620_at,0.6958,-0.526931
219184_x_at,0.6958,0.2762289
218081_at,0.6958,-0.2870183
205521_at,0.6958,-0.2340314
201510_at,0.6958,0.2362607
201874_at,0.6958,-0.5550994
205779_at,0.6958,-0.2374706
209608_s_at,0.6958,0.4063394
203568_s_at,0.6958,-0.2815573
204708_at,0.6961,-0.6416412
217076_s_at,0.6962,-0.4210379
52285_f_at,0.6962,0.3128657
204425_at,0.6967,0.363056
202881_x_at,0.6967,-0.4830861
204013_s_at,0.6968,-0.4939418
201820_at,0.6968,-0.2990543
201769_at,0.6968,0.3275346
219665_at,0.6968,-0.2908933
219827_at,0.6968,-0.3821858
214600_at,0.6968,-0.3664868
219751_at,0.6968,0.5126722
216663_s_at,0.6968,-0.5732645
220861_at,0.6968,0.4856319
200871_s_at,0.6968,0.3545051
221078_s_at,0.6968,-0.3310564
207603_at,0.6968,0.2756001
208709_s_at,0.6968,0.3811705
205079_s_at,0.6968,0.3527981
202785_at,0.6968,0.3664843
222267_at,0.6968,0.2929737
208031_s_at,0.6968,0.3557615
205573_s_at,0.6968,0.8690356
201161_s_at,0.6968,-0.538611
212040_at,0.6973,0.3386598
207021_at,0.6973,-0.2313044
218565_at,0.6973,0.5570786
216021_s_at,0.6973,0.2412791
213515_x_at,0.6974,-0.9230989
221765_at,0.6974,0.6931507
218171_at,0.6974,0.2429314
221698_s_at,0.6974,-0.3003192
221534_at,0.6974,-0.3354699
217279_x_at,0.6974,-0.3442157
219388_at,0.6975,-0.3199699
204190_at,0.6975,-0.3415558
216740_at,0.6975,0.6550632
214918_at,0.6975,0.3206967
204541_at,0.6975,0.5240078
218982_s_at,0.6975,-0.2595945
201347_x_at,0.6975,-0.3168054
210022_at,0.6975,-0.2697548
41469_at,0.6975,0.403442
209996_x_at,0.6975,0.363684
203955_at,0.6975,0.4507646
208702_x_at,0.6975,-0.3597964
215044_s_at,0.6975,-0.477367
215568_x_at,0.6975,0.3268875
211873_s_at,0.6975,-0.2672183
202692_s_at,0.6975,-0.4950108
216170_at,0.6975,0.625522
215652_at,0.6975,-0.4006377
212771_at,0.6975,-0.2475889
214630_at,0.6975,-0.3571543
203935_at,0.6975,0.2649779
210019_at,0.6975,-0.5135769
216470_x_at,0.6975,-0.4126688
210714_at,0.6975,-0.3488368
220942_x_at,0.6975,0.2348583
60084_at,0.6975,-0.2395902
203155_at,0.6975,-0.2676892
209532_at,0.6975,0.3814949
205797_s_at,0.6975,-0.3539263
215178_x_at,0.6975,0.5054928
215757_at,0.6975,-0.5645034
216189_at,0.6975,-0.513151
219755_at,0.6975,-0.2706311
216787_at,0.6975,0.3218957
212271_at,0.6975,0.3539348
203110_at,0.6975,-0.4121892
203418_at,0.6975,-0.415605
219488_at,0.6975,-0.2577278
207705_s_at,0.6975,-0.6522066
216031_x_at,0.6975,0.4143872
200973_s_at,0.6975,-0.4668811
200916_at,0.6975,-0.2696793
37462_i_at,0.6975,-0.6575917
218374_s_at,0.6975,-0.2375664
215155_at,0.6978,0.4694389
222273_at,0.6978,0.4819973
221312_at,0.6978,-0.3456049
201714_at,0.6978,-0.5236626
219314_s_at,0.6978,-0.2638183
220355_s_at,0.6978,0.229755
209241_x_at,0.6978,-0.2599929
213268_at,0.698,-0.4801521
207733_x_at,0.698,-0.2908337
202408_s_at,0.6981,0.3568995
204281_at,0.6981,-0.3471042
220815_at,0.6982,-0.3582275
217652_at,0.6982,-0.4808084
204485_s_at,0.6982,0.3049996
212745_s_at,0.6983,-0.2489883
209810_at,0.6984,0.5499657
202325_s_at,0.6984,0.4388909
220523_at,0.6984,-0.4001094
205577_at,0.6984,-0.5210309
221397_at,0.6984,-0.332773
216293_at,0.6984,-0.3701919
204449_at,0.6984,0.284653
215506_s_at,0.6984,0.2973718
221033_s_at,0.6984,0.2913489
220341_s_at,0.6985,-0.2645602
212702_s_at,0.6985,-0.2565509
203898_at,0.6985,0.2507186
208244_at,0.6985,-0.4121991
221457_s_at,0.6985,-0.3793352
216990_at,0.6985,-0.626626
210232_at,0.6985,-0.3072362
216577_at,0.6986,-0.383614
204827_s_at,0.6986,-0.262103
213520_at,0.6986,-0.2199742
213166_x_at,0.6986,0.4988011
211468_s_at,0.6986,-0.5665128
220438_at,0.6986,-0.5039511
215899_at,0.6986,-0.5037193
215321_at,0.6986,0.5004332
212063_at,0.6986,0.3527315
209496_at,0.6986,-0.8313299
205677_s_at,0.6986,-0.351998
209518_at,0.6986,-0.3357938
220059_at,0.6986,-0.6398026
217530_at,0.6986,-0.4778158
204932_at,0.6986,-0.2839905
221565_s_at,0.6986,-0.3507831
205553_s_at,0.6986,-0.3227307
219956_at,0.6986,0.3762375
212317_at,0.6986,-0.3004673
214282_at,0.6986,-0.5040403
219842_at,0.6986,-0.384069
204875_s_at,0.6986,0.59857
200010_at,0.6986,0.8034755
203792_x_at,0.699,-0.3956567
204497_at,0.6992,0.3250063
202481_at,0.6993,-0.2985754
205983_at,0.6993,0.2630344
212959_s_at,0.6993,-0.4948002
208793_x_at,0.6993,0.3342472
215886_x_at,0.6997,0.3125422
215500_at,0.6997,0.4644824
204028_s_at,0.6998,0.3403303
208030_s_at,0.6998,-0.2713307
209369_at,0.6998,0.3098348
208922_s_at,0.6998,0.5063639
217937_s_at,0.6998,-0.3272802
221369_at,0.6998,-0.4983626
210923_at,0.6998,-0.2673893
208920_at,0.6998,-0.3069019
200971_s_at,0.6999,0.4817807
212069_s_at,0.6999,-0.2302143
213403_at,0.6999,0.5692597
204116_at,0.7,-0.250382
205903_s_at,0.7,-0.3390922
201099_at,0.7,0.3441492
212588_at,0.7,0.237141
211522_s_at,0.7,-0.6286703
220416_at,0.7,-0.5431656
216973_s_at,0.7,-0.3876848
222250_s_at,0.7,-0.6606191
221180_at,0.7,-0.266768
206283_s_at,0.7,-0.3388626
220693_at,0.7002,0.484656
214853_s_at,0.7002,-0.2352835
211118_x_at,0.7002,-0.2437317
203691_at,0.7002,-0.3586428
219296_at,0.7002,0.6451386
207462_at,0.7002,0.4730921
205626_s_at,0.7002,-0.3041336
211092_s_at,0.7002,-0.2565917
212002_at,0.7004,-0.311451
219922_s_at,0.7005,0.6971858
210100_s_at,0.7006,0.4377858
201336_at,0.7006,0.383464
200701_at,0.7006,0.298105
216538_at,0.7007,-0.2316373
210295_at,0.7007,-0.3385868
200715_x_at,0.7008,0.4671223
209736_at,0.701,-0.244846
207447_s_at,0.7011,-0.3345319
209426_s_at,0.7011,0.3241713
208901_s_at,0.7012,0.6632672
202681_at,0.7013,0.3719862
210837_s_at,0.7013,-0.2841175
211726_s_at,0.7013,-0.3251694
217532_x_at,0.7014,-0.4573584
220988_s_at,0.7014,0.4978633
202041_s_at,0.7014,-0.3531573
221560_at,0.7014,0.5088975
209219_at,0.7014,0.4539424
206417_at,0.7014,0.2836404
218983_at,0.7014,0.5638763
216702_x_at,0.7014,-0.2552147
215798_at,0.7014,-0.3735804
211266_s_at,0.7014,-0.7800295
207448_at,0.7014,-0.3958094
205165_at,0.7014,-0.2458711
213418_at,0.7014,-0.2952762
208275_x_at,0.7014,0.5949305
212255_s_at,0.7014,0.4152701
218757_s_at,0.7014,0.25011
209589_s_at,0.7014,0.5103324
215512_at,0.7014,-0.5923545
217833_at,0.7014,0.2775612
222046_at,0.7014,-0.3056665
219812_at,0.7014,-0.3267745
207428_x_at,0.7014,-0.3904754
209271_at,0.7014,0.693222
206085_s_at,0.7014,-0.4800233
216983_s_at,0.7014,0.4170165
215030_at,0.7014,-0.2764434
212501_at,0.7014,-0.4700783
208711_s_at,0.7014,0.7221214
210892_s_at,0.7014,-0.4081534
208580_x_at,0.7014,0.3881529
207956_x_at,0.7014,0.5603289
89476_r_at,0.7014,-0.2815567
217471_at,0.7014,-0.3036382
212812_at,0.7014,0.3869427
203229_s_at,0.7014,0.2904135
221928_at,0.7014,-0.5430962
217627_at,0.7014,0.2655593
206706_at,0.7014,0.4410041
208527_x_at,0.7014,-0.6112318
220996_s_at,0.7014,-0.4974683
203509_at,0.7014,0.2372173
203635_at,0.7014,-0.5908469
1405_i_at,0.7014,-0.3542004
208849_at,0.7014,0.268653
208081_s_at,0.7014,-0.5095414
221475_s_at,0.7014,0.3519962
203746_s_at,0.7014,-0.3347688
202026_at,0.7014,0.3882119
210554_s_at,0.7014,0.2594582
217372_at,0.7014,-0.5285882
215239_x_at,0.7014,-0.4370636
218270_at,0.7014,0.4405832
220010_at,0.7014,-0.3077449
219767_s_at,0.7014,0.4349021
218655_s_at,0.7014,-0.2867944
210809_s_at,0.7014,0.3520111
216954_x_at,0.7014,0.2990809
219880_at,0.7014,-0.5280698
218464_s_at,0.7014,0.5114884
206861_s_at,0.7014,-0.3482644
205142_x_at,0.7014,-0.3730429
217521_at,0.7014,-0.4812842
214726_x_at,0.7014,-0.2851939
215830_at,0.7014,-0.5585878
216305_s_at,0.7014,-0.3000494
220852_at,0.7014,-0.4273539
210969_at,0.7015,0.3152039
220098_at,0.7018,-0.4924478
207356_at,0.7018,-0.2534302
206015_s_at,0.7018,0.2308998
207911_s_at,0.7019,-0.2763164
211224_s_at,0.7019,-0.4044421
206688_s_at,0.702,0.2590262
212911_at,0.702,-0.2523833
217599_s_at,0.702,-0.3305756
214557_at,0.702,-0.2639873
213000_at,0.7021,-0.2274357
215841_at,0.7021,0.5059217
220403_s_at,0.7023,0.4135166
218665_at,0.7023,-0.2257972
219590_x_at,0.7023,-0.2438216
201676_x_at,0.7023,0.4582566
210374_x_at,0.7023,-0.5235953
210604_at,0.7023,0.5078303
205322_s_at,0.7023,-0.3130728
219076_s_at,0.7023,-0.3212643
214308_s_at,0.7025,0.332302
213466_at,0.7025,-0.5105421
206752_s_at,0.7025,0.4774921
221455_s_at,0.7025,-0.5086348
202676_x_at,0.7025,-0.2619557
202725_at,0.7025,0.4679266
208085_s_at,0.7025,-0.2485993
204384_at,0.7025,0.8597318
206081_at,0.7025,-0.5283857
220234_at,0.7025,-0.4788442
200031_s_at,0.7025,0.4541628
212543_at,0.7025,0.2723488
211803_at,0.7025,-0.4977366
204856_at,0.7025,-0.2455867
217024_x_at,0.7025,-0.3162635
216283_s_at,0.7025,-0.5316299
211826_s_at,0.7025,0.4267351
205565_s_at,0.7025,0.5046237
213330_s_at,0.7025,-0.7028362
221248_s_at,0.7025,-0.4769811
202218_s_at,0.7025,-0.6414323
213871_s_at,0.7025,-0.4899191
215057_at,0.7025,-0.3670194
209720_s_at,0.7025,-0.4962673
217065_at,0.7025,-0.3867367
221157_s_at,0.7025,-0.372529
213887_s_at,0.7025,-0.5894868
207180_s_at,0.7025,-0.6704653
219910_at,0.7025,-0.2585566
217540_at,0.7027,0.5219135
209918_at,0.7027,-0.2199032
211600_at,0.7027,-0.4355317
203391_at,0.7027,-0.3014884
211221_at,0.7027,-0.3116269
217166_at,0.7027,-0.3967004
205536_at,0.7027,-0.3841253
209313_at,0.7029,-0.2184587
204201_s_at,0.7029,0.310829
202696_at,0.7029,-0.2468312
207274_at,0.7032,-0.3049535
221236_s_at,0.7033,-0.4146165
200642_at,0.7033,0.3110483
216434_at,0.7034,-0.2505095
205405_at,0.7034,-0.4293187
209850_s_at,0.7034,0.4289549
208040_s_at,0.7034,-0.3380748
209143_s_at,0.7034,0.5656435
206248_at,0.7034,0.3673364
212968_at,0.7034,-0.3738892
215963_x_at,0.7034,-0.3842131
208261_x_at,0.7034,-0.3045668
211704_s_at,0.7034,0.4645293
205321_at,0.7034,0.2907781
221077_at,0.7035,-0.2996182
201096_s_at,0.7035,0.3292943
201527_at,0.7035,0.3639819
206287_s_at,0.7035,0.3486004
208579_x_at,0.7035,0.5226013
214103_s_at,0.7035,-0.4789111
216604_s_at,0.7035,-0.432583
219029_at,0.7036,0.3330935
202879_s_at,0.7036,-0.2337064
205904_at,0.7039,0.6954968
216246_at,0.7039,-0.414095
218619_s_at,0.7039,-0.2775002
208439_s_at,0.7039,-0.4921326
211307_s_at,0.7039,-0.3392617
215564_at,0.704,0.7539233
208369_s_at,0.704,-0.3005683
208191_x_at,0.704,-0.2768181
214048_at,0.7042,0.5403087
209038_s_at,0.7042,0.3427685
218749_s_at,0.7045,-0.4657067
212763_at,0.7046,-0.3740111
206814_at,0.7049,-0.3551042
216236_s_at,0.7049,-0.4098766
211837_s_at,0.7049,0.4559192
221716_s_at,0.7049,-0.2429238
207598_x_at,0.7049,0.4398006
218020_s_at,0.7053,-0.2639358
201861_s_at,0.7053,0.364797
218097_s_at,0.7053,-0.237019
212369_at,0.7053,-0.3606821
200966_x_at,0.7055,-0.4470257
222110_at,0.7055,-0.2945075
59697_at,0.7055,0.4265069
208067_x_at,0.7055,-0.3506944
206345_s_at,0.7055,0.3865607
219572_at,0.7057,0.2128761
210315_at,0.7057,-0.298908
202910_s_at,0.7057,-0.3901523
200952_s_at,0.7059,-0.3589868
204312_x_at,0.7059,-0.4425764
212733_at,0.7059,0.4668348
214267_s_at,0.7059,0.2765867
216474_x_at,0.7059,-0.3188337
214765_s_at,0.7059,-0.2876323
207802_at,0.706,0.3444178
208117_s_at,0.7061,0.2463973
213051_at,0.7061,-0.3213496
213624_at,0.7061,0.6149048
206164_at,0.7063,0.5598774
215745_at,0.7063,-0.3183868
217692_at,0.7063,-0.2233626
206514_s_at,0.7065,-0.3533088
214897_at,0.7065,-0.3273444
221436_s_at,0.7065,0.3971138
209192_x_at,0.7065,-0.3512884
208885_at,0.7065,-0.2671251
206525_at,0.7065,-0.2714761
217265_at,0.7065,-0.4632451
213303_x_at,0.7065,0.2953222
219615_s_at,0.7065,0.3488078
220732_at,0.7065,-0.2691615
202097_at,0.7066,0.3036757
220378_at,0.7066,-0.2905088
217412_at,0.7066,-0.2359108
207875_at,0.7067,-0.3678421
217056_at,0.7067,-0.4209927
