"Gene_Id","padj","logFC","status"
"243968_x_at",0.434077,-0.780358,"Not_Significant"
"1555095_at",0.434179,0.9445714,"Not_Significant"
"206400_at",0.434179,1.1058582,"Not_Significant"
"233910_at",0.434235,0.8522244,"Not_Significant"
"1561255_at",0.434238,-0.3073441,"Not_Significant"
"223596_at",0.434243,-0.3707437,"Not_Significant"
"204885_s_at",0.434248,1.3303076,"Not_Significant"
"207551_s_at",0.434278,0.2302654,"Not_Significant"
"212810_s_at",0.434278,-0.2532055,"Not_Significant"
"217217_at",0.434278,0.7247325,"Not_Significant"
"244254_at",0.434278,-0.3101321,"Not_Significant"
"203794_at",0.434295,-0.3630809,"Not_Significant"
"228538_at",0.434387,-0.5530801,"Not_Significant"
"242805_at",0.434387,-0.2743651,"Not_Significant"
"208437_at",0.434404,-0.5487693,"Not_Significant"
"217460_at",0.434458,-0.9371832,"Not_Significant"
"232526_at",0.434458,0.4765333,"Not_Significant"
"1559086_at",0.434491,0.7459733,"Not_Significant"
"1565800_x_at",0.434504,0.936787,"Not_Significant"
"1556805_at",0.434589,-0.6765937,"Not_Significant"
"221223_x_at",0.43459,-0.2938965,"Not_Significant"
"229576_s_at",0.43465,-0.3645721,"Not_Significant"
"242893_at",0.43465,-0.3652836,"Not_Significant"
"220109_at",0.434668,-0.9901149,"Not_Significant"
"209077_at",0.434668,-0.2066903,"Not_Significant"
"243264_s_at",0.434668,0.3143242,"Not_Significant"
"221654_s_at",0.434819,-0.1891768,"Not_Significant"
"216039_at",0.434845,-0.9898197,"Not_Significant"
"231604_at",0.434845,-0.6361776,"Not_Significant"
"204735_at",0.434855,-0.344841,"Not_Significant"
"233918_at",0.434855,-0.6558944,"Not_Significant"
"221362_at",0.434878,-0.6009116,"Not_Significant"
"205406_s_at",0.434993,0.3101753,"Not_Significant"
"225349_at",0.434993,-0.881126,"Not_Significant"
"207196_s_at",0.434993,-0.243078,"Not_Significant"
"202316_x_at",0.434993,0.5664474,"Not_Significant"
"227325_at",0.434993,0.2590725,"Not_Significant"
"222054_at",0.435035,0.6953567,"Not_Significant"
"210480_s_at",0.435132,0.3820481,"Not_Significant"
"AFFX-BioDn-5_at",0.435132,-0.1589549,"Not_Significant"
"1554553_s_at",0.435132,-0.3820639,"Not_Significant"
"221239_s_at",0.43516,-0.8537257,"Not_Significant"
"238350_at",0.43516,-0.3143088,"Not_Significant"
"226838_at",0.435217,0.3766147,"Not_Significant"
"1556972_at",0.435217,-0.5693436,"Not_Significant"
"244115_at",0.435246,-0.5635334,"Not_Significant"
"1560924_at",0.435307,-0.7792387,"Not_Significant"
"229942_at",0.435331,0.3744295,"Not_Significant"
"234340_at",0.435331,-0.5390567,"Not_Significant"
"205758_at",0.435376,-0.6371585,"Not_Significant"
"230655_at",0.435376,0.4925921,"Not_Significant"
"200851_s_at",0.435409,-0.1625422,"Not_Significant"
"235379_at",0.435409,-0.8275155,"Not_Significant"
"1557185_at",0.435413,-0.5680887,"Not_Significant"
"203666_at",0.43545,0.5242712,"Not_Significant"
"1563744_a_at",0.435463,-0.7243452,"Not_Significant"
"238959_at",0.435499,-0.2890548,"Not_Significant"
"224202_at",0.435556,0.8039015,"Not_Significant"
"204139_x_at",0.435556,-0.2152027,"Not_Significant"
"1570592_a_at",0.435556,0.8127641,"Not_Significant"
"1558397_at",0.435626,0.3548796,"Not_Significant"
"221502_at",0.435626,0.1881946,"Not_Significant"
"224121_x_at",0.435626,-0.5355379,"Not_Significant"
"1558600_a_at",0.435626,0.4793884,"Not_Significant"
"239893_at",0.435682,-0.237136,"Not_Significant"
"229325_at",0.435682,-0.2016669,"Not_Significant"
"243881_at",0.435682,-0.5652489,"Not_Significant"
"234144_at",0.435682,-0.8203315,"Not_Significant"
"237070_at",0.435682,0.9584091,"Not_Significant"
"209376_x_at",0.435741,-0.1665368,"Not_Significant"
"1561642_at",0.435741,0.8812488,"Not_Significant"
"1552503_at",0.435741,-0.6860493,"Not_Significant"
"202934_at",0.435741,-0.5911105,"Not_Significant"
"202440_s_at",0.435744,-0.2636322,"Not_Significant"
"1560278_at",0.435774,-0.7986097,"Not_Significant"
"227521_at",0.435806,-0.1606204,"Not_Significant"
"226326_at",0.43589,-0.2906721,"Not_Significant"
"1558569_at",0.435905,0.2278984,"Not_Significant"
"216801_at",0.435905,0.5418661,"Not_Significant"
"1559474_at",0.435905,-0.7669992,"Not_Significant"
"243166_at",0.435993,0.2513191,"Not_Significant"
"1552482_at",0.436005,-0.5029897,"Not_Significant"
"223957_at",0.436017,0.644921,"Not_Significant"
"1568970_at",0.436017,-0.9309399,"Not_Significant"
"1553785_at",0.436098,-0.3743475,"Not_Significant"
"244732_at",0.43611,0.2420935,"Not_Significant"
"1555346_at",0.43611,-0.689604,"Not_Significant"
"224708_at",0.43611,0.3001804,"Not_Significant"
"204112_s_at",0.43611,0.2258909,"Not_Significant"
"235584_at",0.436114,-0.2817657,"Not_Significant"
"1554868_s_at",0.436239,0.2041102,"Not_Significant"
"1554291_at",0.436284,-0.294549,"Not_Significant"
"213565_s_at",0.436305,-0.5218413,"Not_Significant"
"214862_x_at",0.436305,-0.6272019,"Not_Significant"
"1564157_at",0.436305,-0.6581909,"Not_Significant"
"204835_at",0.436305,0.3221816,"Not_Significant"
"224807_at",0.436367,0.3232815,"Not_Significant"
"206958_s_at",0.43642,0.2796729,"Not_Significant"
"216183_at",0.43642,-0.5392094,"Not_Significant"
"241624_at",0.43642,-0.4309268,"Not_Significant"
"214637_at",0.43642,-0.7143208,"Not_Significant"
"236265_at",0.43642,0.2761554,"Not_Significant"
"228761_at",0.43642,0.5917558,"Not_Significant"
"237310_at",0.436456,0.2952017,"Not_Significant"
"1555099_at",0.436456,-0.9538373,"Not_Significant"
"226214_at",0.436458,-0.2285025,"Not_Significant"
"228075_x_at",0.436458,0.1888347,"Not_Significant"
"215541_s_at",0.436495,-0.1920175,"Not_Significant"
"225202_at",0.436647,0.4661815,"Not_Significant"
"232009_at",0.436739,-0.5676991,"Not_Significant"
"226684_at",0.436739,-0.2509458,"Not_Significant"
"215943_at",0.436739,-0.8279292,"Not_Significant"
"1564413_at",0.436792,-0.6110832,"Not_Significant"
"215170_s_at",0.436792,0.3385497,"Not_Significant"
"224641_at",0.436793,0.1849539,"Not_Significant"
"1552845_at",0.436797,0.9624431,"Not_Significant"
"236431_at",0.436917,0.2405916,"Not_Significant"
"1557771_at",0.436917,-0.7993844,"Not_Significant"
"206225_at",0.437011,-0.6545804,"Not_Significant"
"216642_at",0.437011,-0.6625569,"Not_Significant"
"237609_at",0.437071,-0.4394627,"Not_Significant"
"234039_at",0.437095,-0.3194081,"Not_Significant"
"240615_at",0.437121,-0.393008,"Not_Significant"
"208741_at",0.43718,-0.333339,"Not_Significant"
"218596_at",0.43718,0.4138258,"Not_Significant"
"216760_at",0.43718,-0.7451361,"Not_Significant"
"210623_at",0.43719,0.7402711,"Not_Significant"
"210738_s_at",0.43719,-0.895602,"Not_Significant"
"1563080_at",0.43719,-0.2474875,"Not_Significant"
"229953_x_at",0.437221,0.3607818,"Not_Significant"
"1568375_at",0.437221,-0.399804,"Not_Significant"
"1558943_x_at",0.437221,0.2222367,"Not_Significant"
"231344_at",0.437221,-0.6576695,"Not_Significant"
"1559515_at",0.43724,-0.299824,"Not_Significant"
"211175_at",0.437243,-0.7474847,"Not_Significant"
"210799_at",0.437243,-0.7452097,"Not_Significant"
"1555035_a_at",0.437272,-0.6688023,"Not_Significant"
"222185_at",0.437272,0.5045906,"Not_Significant"
"240473_at",0.437328,-1.0852251,"Not_Significant"
"235918_x_at",0.437383,0.2313447,"Not_Significant"
"1553053_at",0.437383,-0.8077521,"Not_Significant"
"1567681_at",0.437385,0.7469224,"Not_Significant"
"1559274_at",0.437436,-0.9443011,"Not_Significant"
"217234_s_at",0.437532,-0.4457411,"Not_Significant"
"232272_at",0.437551,-0.2060338,"Not_Significant"
"1554822_at",0.437578,0.3475664,"Not_Significant"
"231207_at",0.437629,0.4818109,"Not_Significant"
"228813_at",0.437634,0.3502125,"Not_Significant"
"221131_at",0.437634,-1.2054183,"Not_Significant"
"230262_at",0.437644,-0.4584557,"Not_Significant"
"215480_at",0.437685,-0.9188156,"Not_Significant"
"209222_s_at",0.437689,-0.279905,"Not_Significant"
"1558458_at",0.437689,-0.3081594,"Not_Significant"
"225509_at",0.437689,-0.3014788,"Not_Significant"
"1555103_s_at",0.437742,0.6289967,"Not_Significant"
"214315_x_at",0.437742,-0.1806879,"Not_Significant"
"237396_at",0.437816,-0.2551795,"Not_Significant"
"1564007_at",0.437879,-0.6346326,"Not_Significant"
"233699_at",0.437879,-0.7229941,"Not_Significant"
"229250_at",0.437898,-0.4265218,"Not_Significant"
"225364_at",0.437902,0.2469785,"Not_Significant"
"232524_x_at",0.437922,-0.1898078,"Not_Significant"
"221543_s_at",0.437938,-0.2010978,"Not_Significant"
"1563876_at",0.437946,-0.47886,"Not_Significant"
"1556129_at",0.438006,-0.3694297,"Not_Significant"
"201861_s_at",0.438165,0.2225805,"Not_Significant"
"1565888_at",0.438325,0.6965144,"Not_Significant"
"241394_at",0.438362,0.6920431,"Not_Significant"
"213000_at",0.438362,-0.2138538,"Not_Significant"
"1566874_at",0.438362,0.7911308,"Not_Significant"
"201230_s_at",0.438362,0.2002988,"Not_Significant"
"1560526_at",0.438362,0.6459482,"Not_Significant"
"202384_s_at",0.43839,0.2236475,"Not_Significant"
"226092_at",0.438397,-0.2195896,"Not_Significant"
"232358_at",0.438397,-0.2394989,"Not_Significant"
"217435_x_at",0.438476,-0.3741208,"Not_Significant"
"219186_at",0.438476,-0.2525408,"Not_Significant"
"231093_at",0.43848,-1.0065688,"Not_Significant"
"222359_x_at",0.438539,-0.6760094,"Not_Significant"
"222859_s_at",0.438671,-0.5390455,"Not_Significant"
"228762_at",0.438703,0.3596102,"Not_Significant"
"235622_at",0.438724,-0.7888599,"Not_Significant"
"225698_at",0.438724,-0.28415,"Not_Significant"
"1557165_s_at",0.438724,0.5727099,"Not_Significant"
"202641_at",0.438724,0.1774786,"Not_Significant"
"231013_at",0.438724,-0.3180461,"Not_Significant"
"210467_x_at",0.438724,1.7276758,"Not_Significant"
"220650_s_at",0.438777,-0.4130213,"Not_Significant"
"223835_x_at",0.438777,-0.7428147,"Not_Significant"
"228227_at",0.438777,0.820539,"Not_Significant"
"201706_s_at",0.438777,0.4138019,"Not_Significant"
"238013_at",0.438777,0.2270624,"Not_Significant"
"1554156_a_at",0.438777,-0.4078814,"Not_Significant"
"233133_at",0.438777,-0.9487116,"Not_Significant"
"226010_at",0.438777,-0.2810695,"Not_Significant"
"223195_s_at",0.438777,-0.2252783,"Not_Significant"
"227131_at",0.438841,0.2007935,"Not_Significant"
"243081_at",0.438841,-0.6040523,"Not_Significant"
"1561979_at",0.438841,-0.9044708,"Not_Significant"
"232480_at",0.438841,-0.4055923,"Not_Significant"
"205073_at",0.438841,-0.4111121,"Not_Significant"
"231260_at",0.438841,-0.6625445,"Not_Significant"
"209126_x_at",0.438841,0.7034763,"Not_Significant"
"235778_s_at",0.438871,-0.537402,"Not_Significant"
"239186_at",0.438903,0.5998121,"Not_Significant"
"211187_at",0.438903,-0.9225708,"Not_Significant"
"1556891_at",0.438903,-0.4831472,"Not_Significant"
"1563947_a_at",0.438903,0.2608706,"Not_Significant"
"209280_at",0.438903,-0.2890818,"Not_Significant"
"218734_at",0.438903,-0.1899778,"Not_Significant"
"208493_at",0.438903,0.9175321,"Not_Significant"
"1556199_a_at",0.438935,-0.9013403,"Not_Significant"
"234060_at",0.438936,-0.9667909,"Not_Significant"
"200743_s_at",0.438936,0.2658598,"Not_Significant"
"226220_at",0.438936,-0.2145897,"Not_Significant"
"218510_x_at",0.438936,-0.7481479,"Not_Significant"
"235795_at",0.438948,0.7697863,"Not_Significant"
"227561_at",0.438961,0.3862689,"Not_Significant"
"203949_at",0.438993,-0.700547,"Not_Significant"
"207370_at",0.439003,0.6235299,"Not_Significant"
"209831_x_at",0.439041,0.1498126,"Not_Significant"
"207786_at",0.439049,-0.2816398,"Not_Significant"
"219869_s_at",0.439049,0.4941591,"Not_Significant"
"207815_at",0.439049,0.8308348,"Not_Significant"
"234493_at",0.439049,0.6725923,"Not_Significant"
"223634_at",0.43906,0.6763922,"Not_Significant"
"218568_at",0.439196,-0.2200544,"Not_Significant"
"243617_at",0.439198,-0.2794121,"Not_Significant"
"1556787_s_at",0.439391,0.2818757,"Not_Significant"
"212219_at",0.439445,0.2106991,"Not_Significant"
"205621_at",0.439541,-0.1849169,"Not_Significant"
"201213_at",0.439556,0.2438884,"Not_Significant"
"231571_at",0.439564,-0.7257449,"Not_Significant"
"1560213_at",0.439564,-0.2716529,"Not_Significant"
"234718_at",0.439564,-0.6813482,"Not_Significant"
"215897_at",0.439564,-0.327777,"Not_Significant"
"223940_x_at",0.439564,-0.2143808,"Not_Significant"
"242149_at",0.439564,-0.3064358,"Not_Significant"
"237060_at",0.439564,0.9193267,"Not_Significant"
"228375_at",0.439564,-1.0104965,"Not_Significant"
"237570_x_at",0.439564,0.4022989,"Not_Significant"
"203446_s_at",0.439564,-0.1990314,"Not_Significant"
"224401_s_at",0.439564,-0.8967916,"Not_Significant"
"218826_at",0.439564,0.6076366,"Not_Significant"
"210252_s_at",0.439564,-0.2150111,"Not_Significant"
"232280_at",0.439564,0.2544003,"Not_Significant"
"1558825_s_at",0.439564,-0.5931051,"Not_Significant"
"208139_s_at",0.439564,-0.8096449,"Not_Significant"
"204274_at",0.439564,-0.210194,"Not_Significant"
"1552306_at",0.439564,-0.30633,"Not_Significant"
"237914_s_at",0.439564,-0.2703447,"Not_Significant"
"212771_at",0.439581,-0.39352,"Not_Significant"
"1554958_at",0.439581,0.7548679,"Not_Significant"
"205139_s_at",0.43959,-0.645475,"Not_Significant"
"224361_s_at",0.439595,0.3351947,"Not_Significant"
"213172_at",0.439595,-0.5842059,"Not_Significant"
"226528_at",0.439633,-0.2082255,"Not_Significant"
"207775_at",0.43967,-0.791397,"Not_Significant"
"1560472_at",0.439722,-0.4831038,"Not_Significant"
"241584_at",0.439732,-0.5620968,"Not_Significant"
"208235_x_at",0.439745,1.5874252,"Not_Significant"
"207715_at",0.439875,0.5917629,"Not_Significant"
"230690_at",0.439875,-0.5459381,"Not_Significant"
"241828_x_at",0.439876,-0.5439777,"Not_Significant"
"228124_at",0.439937,-0.2951241,"Not_Significant"
"222231_s_at",0.439937,-0.2567957,"Not_Significant"
"240894_at",0.439938,0.7864852,"Not_Significant"
"240884_at",0.439938,0.7607064,"Not_Significant"
"242018_at",0.439938,-0.2210757,"Not_Significant"
"232110_at",0.439938,-0.4925786,"Not_Significant"
"239711_at",0.439962,-0.4208175,"Not_Significant"
"234061_at",0.440026,-0.4211898,"Not_Significant"
"220131_at",0.440026,-0.7126903,"Not_Significant"
"242576_x_at",0.440045,-0.2367982,"Not_Significant"
"1557915_s_at",0.440066,0.1850872,"Not_Significant"
"209212_s_at",0.440066,-0.3922022,"Not_Significant"
"203174_s_at",0.440074,-0.3200045,"Not_Significant"
"243798_at",0.440156,-0.675969,"Not_Significant"
"209819_at",0.44017,-0.5703392,"Not_Significant"
"208307_at",0.440176,-0.5459367,"Not_Significant"
"203162_s_at",0.440226,-0.2026381,"Not_Significant"
"1563884_at",0.440226,-0.5294429,"Not_Significant"
"243230_at",0.440226,-0.6146353,"Not_Significant"
"1561951_at",0.440351,-0.9443619,"Not_Significant"
"1563607_x_at",0.440355,-0.457535,"Not_Significant"
"241954_at",0.440393,0.5150562,"Not_Significant"
"235119_at",0.440393,-0.2042829,"Not_Significant"
"1552466_x_at",0.440424,0.7981108,"Not_Significant"
"234123_at",0.440426,-0.7324114,"Not_Significant"
"203739_at",0.440426,0.2037313,"Not_Significant"
"1563065_at",0.440487,0.5989762,"Not_Significant"
"214382_at",0.440537,0.7139077,"Not_Significant"
"1557713_at",0.440539,-0.4454829,"Not_Significant"
"210896_s_at",0.440541,-0.368117,"Not_Significant"
"228821_at",0.44057,0.8665018,"Not_Significant"
"210545_at",0.440583,-0.5791012,"Not_Significant"
"1552386_at",0.440591,-0.574669,"Not_Significant"
"215037_s_at",0.440722,0.3680167,"Not_Significant"
"220085_at",0.440761,0.5091248,"Not_Significant"
"207835_at",0.440773,0.5097484,"Not_Significant"
"200686_s_at",0.440773,0.1900566,"Not_Significant"
"223630_at",0.440805,-0.3947441,"Not_Significant"
"204540_at",0.440805,-0.5472167,"Not_Significant"
"228223_at",0.440837,-0.3092896,"Not_Significant"
"236175_at",0.440837,-1.1430977,"Not_Significant"
"1570080_at",0.440902,-0.6744929,"Not_Significant"
"234731_at",0.440902,0.2201247,"Not_Significant"
"217811_at",0.440902,-0.1856432,"Not_Significant"
"204308_s_at",0.440902,0.2397181,"Not_Significant"
"214852_x_at",0.440919,-0.5456066,"Not_Significant"
"204253_s_at",0.440941,0.4617695,"Not_Significant"
"230738_at",0.440949,0.3825158,"Not_Significant"
"212419_at",0.441007,0.4336672,"Not_Significant"
"241229_at",0.441061,-0.5912241,"Not_Significant"
"230527_at",0.441061,-0.3186228,"Not_Significant"
"229980_s_at",0.441098,0.2604741,"Not_Significant"
"215440_s_at",0.441099,-0.4190981,"Not_Significant"
"234584_s_at",0.441108,0.2280422,"Not_Significant"
"227421_at",0.441183,-0.3636372,"Not_Significant"
"205610_at",0.441186,-0.7539075,"Not_Significant"
"216667_at",0.441186,0.9021745,"Not_Significant"
"241926_s_at",0.441186,0.4157988,"Not_Significant"
"241296_at",0.441221,-1.0502528,"Not_Significant"
"1552978_a_at",0.441267,-0.2722479,"Not_Significant"
"234181_at",0.441267,-0.4473087,"Not_Significant"
"206572_x_at",0.441267,-0.6961175,"Not_Significant"
"238810_at",0.441267,0.4418322,"Not_Significant"
"202991_at",0.441267,0.7158538,"Not_Significant"
"223755_at",0.441362,-0.6040144,"Not_Significant"
"206444_at",0.4414,-0.5775871,"Not_Significant"
"227639_at",0.441401,-0.1826279,"Not_Significant"
"217154_s_at",0.441435,-0.5974919,"Not_Significant"
"238250_at",0.441459,0.7520311,"Not_Significant"
"235594_at",0.441487,-0.214537,"Not_Significant"
"1552552_s_at",0.441498,-0.2928402,"Not_Significant"
"218342_s_at",0.441654,-0.317777,"Not_Significant"
"218338_at",0.441692,-0.2701525,"Not_Significant"
"1559443_s_at",0.441743,0.5331544,"Not_Significant"
"239245_at",0.441764,-0.2552633,"Not_Significant"
"215555_at",0.441792,-0.3870208,"Not_Significant"
"239991_at",0.441792,-0.3313223,"Not_Significant"
"1569140_at",0.441792,-0.5878002,"Not_Significant"
"1565700_at",0.441792,-0.7334732,"Not_Significant"
"213162_at",0.441792,-0.6786297,"Not_Significant"
"219118_at",0.441792,-0.5934379,"Not_Significant"
"244360_at",0.441792,-0.2956611,"Not_Significant"
"224675_at",0.441873,-0.2002735,"Not_Significant"
"1568894_at",0.441873,-0.2777783,"Not_Significant"
"1561639_at",0.441894,-0.4807281,"Not_Significant"
"232586_x_at",0.441894,-0.3000768,"Not_Significant"
"212873_at",0.441894,0.3529557,"Not_Significant"
"209482_at",0.441932,0.1923827,"Not_Significant"
"211114_x_at",0.441932,0.2083622,"Not_Significant"
"230569_at",0.441972,0.2047393,"Not_Significant"
"232542_at",0.441972,-0.7222342,"Not_Significant"
"235635_at",0.441972,0.2136817,"Not_Significant"
"223186_at",0.441972,0.2228957,"Not_Significant"
"211835_at",0.441973,-0.917018,"Not_Significant"
"211445_x_at",0.442,-0.2604777,"Not_Significant"
"227218_at",0.44201,0.7563591,"Not_Significant"
"1559814_at",0.442052,0.409911,"Not_Significant"
"234240_at",0.442052,-0.742673,"Not_Significant"
"202815_s_at",0.442052,0.2631931,"Not_Significant"
"240682_at",0.442052,-0.8421665,"Not_Significant"
"1554415_at",0.442052,0.2595507,"Not_Significant"
"233376_at",0.442052,0.3309274,"Not_Significant"
"221401_at",0.442059,-0.5640576,"Not_Significant"
"243438_at",0.442059,-0.9250332,"Not_Significant"
"1556630_at",0.442059,0.6961235,"Not_Significant"
"237903_at",0.442059,-0.621642,"Not_Significant"
"49679_s_at",0.4421,-0.2241533,"Not_Significant"
"233845_at",0.442159,-0.6889067,"Not_Significant"
"238484_s_at",0.442178,-0.5619305,"Not_Significant"
"1558425_x_at",0.442191,-0.8346768,"Not_Significant"
"219606_at",0.442225,-0.4208613,"Not_Significant"
"204408_at",0.442238,0.2835903,"Not_Significant"
"204393_s_at",0.442238,-0.5939059,"Not_Significant"
"225800_at",0.44224,0.4297329,"Not_Significant"
"231629_x_at",0.442271,-0.3057319,"Not_Significant"
"214556_at",0.442291,-0.7350399,"Not_Significant"
"232825_s_at",0.442295,-0.6781904,"Not_Significant"
"238301_at",0.442305,-0.2918677,"Not_Significant"
"206750_at",0.442305,-0.7272129,"Not_Significant"
"234099_at",0.442305,-0.5673588,"Not_Significant"
"236043_at",0.442307,-0.2450299,"Not_Significant"
"206567_s_at",0.44231,0.1798429,"Not_Significant"
"1560774_at",0.44231,-0.5703372,"Not_Significant"
"201601_x_at",0.44236,0.531971,"Not_Significant"
"240890_at",0.442393,0.5275032,"Not_Significant"
"203262_s_at",0.442434,0.1868974,"Not_Significant"
"223152_at",0.442434,-0.273859,"Not_Significant"
"229075_at",0.442438,-0.4747719,"Not_Significant"
"212787_at",0.442438,0.1695009,"Not_Significant"
"216568_x_at",0.442447,-0.306324,"Not_Significant"
"222242_s_at",0.442463,-0.6748316,"Not_Significant"
"1565840_at",0.442487,-0.3667792,"Not_Significant"
"220277_at",0.442524,-0.5237114,"Not_Significant"
"225611_at",0.442524,-0.3240286,"Not_Significant"
"218275_at",0.442524,-0.2492929,"Not_Significant"
"209957_s_at",0.442632,-0.4530313,"Not_Significant"
"40359_at",0.442632,-0.1695871,"Not_Significant"
"229436_x_at",0.442742,0.2588389,"Not_Significant"
"236926_at",0.442742,0.4192098,"Not_Significant"
"201622_at",0.442742,-0.1771836,"Not_Significant"
"219368_at",0.442782,-0.8014594,"Not_Significant"
"1555662_s_at",0.442805,-0.8010941,"Not_Significant"
"213487_at",0.442805,-0.6206243,"Not_Significant"
"1557383_a_at",0.442862,-0.4568977,"Not_Significant"
"234106_s_at",0.442939,0.4551923,"Not_Significant"
"1566162_x_at",0.442939,0.4711615,"Not_Significant"
"1294_at",0.442939,-0.3005109,"Not_Significant"
"205992_s_at",0.442939,-0.3290876,"Not_Significant"
"1561534_at",0.442975,-0.9048731,"Not_Significant"
"1560168_at",0.442997,-1.1390803,"Not_Significant"
"208575_at",0.443013,0.9746146,"Not_Significant"
"229304_s_at",0.443013,0.2735037,"Not_Significant"
"229843_at",0.443125,-0.4401319,"Not_Significant"
"220982_s_at",0.443138,-0.5997998,"Not_Significant"
"209659_s_at",0.44315,0.2199163,"Not_Significant"
"226087_at",0.44315,0.3273711,"Not_Significant"
"213757_at",0.443158,0.2969796,"Not_Significant"
"1569194_at",0.443208,-0.2627863,"Not_Significant"
"236679_x_at",0.443208,-0.301623,"Not_Significant"
"242684_at",0.44322,-0.4770217,"Not_Significant"
"1552882_a_at",0.44331,-0.3967036,"Not_Significant"
"206671_at",0.44331,-0.7129372,"Not_Significant"
"239021_at",0.443322,-0.696762,"Not_Significant"
"244434_at",0.443338,-0.5998085,"Not_Significant"
"226167_at",0.443338,-0.7845068,"Not_Significant"
"238659_at",0.443382,0.677431,"Not_Significant"
"225522_at",0.443382,-0.2448076,"Not_Significant"
"208361_s_at",0.443382,0.2027682,"Not_Significant"
"214174_s_at",0.443382,-0.5486897,"Not_Significant"
"224356_x_at",0.443382,0.3409444,"Not_Significant"
"216368_s_at",0.443382,-0.4184534,"Not_Significant"
"1561863_a_at",0.443382,-0.8537229,"Not_Significant"
"1557557_at",0.443382,-0.3191931,"Not_Significant"
"243889_at",0.443382,-0.2969508,"Not_Significant"
"235440_at",0.443382,-0.1973047,"Not_Significant"
"217689_at",0.443382,-0.8341856,"Not_Significant"
"244269_at",0.443382,-0.5123088,"Not_Significant"
"236626_at",0.443382,-0.284777,"Not_Significant"
"240075_at",0.443382,-0.8173202,"Not_Significant"
"206611_at",0.443382,-0.5305121,"Not_Significant"
"212423_at",0.443382,0.421538,"Not_Significant"
"206625_at",0.443382,-0.6628355,"Not_Significant"
"208151_x_at",0.443382,-0.2684127,"Not_Significant"
"216001_at",0.443382,-0.9004265,"Not_Significant"
"230143_at",0.443435,0.8361986,"Not_Significant"
"221601_s_at",0.443439,-0.6003993,"Not_Significant"
"229714_at",0.443439,-0.7115423,"Not_Significant"
"204964_s_at",0.443439,0.4326869,"Not_Significant"
"216034_at",0.443439,-0.6389449,"Not_Significant"
"231381_at",0.443561,-0.9443972,"Not_Significant"
"241872_at",0.44363,0.4877656,"Not_Significant"
"227850_x_at",0.44363,-0.6075864,"Not_Significant"
"222618_at",0.44363,-0.2224489,"Not_Significant"
"1563247_at",0.443756,0.5498205,"Not_Significant"
"222042_x_at",0.443756,0.688803,"Not_Significant"
"229636_at",0.443756,-0.5610199,"Not_Significant"
"231512_at",0.443786,-0.6665376,"Not_Significant"
"237774_at",0.443873,-0.3712704,"Not_Significant"
"202025_x_at",0.443873,-0.2731692,"Not_Significant"
"1570408_at",0.443879,-0.6746019,"Not_Significant"
"230799_at",0.443894,0.4546882,"Not_Significant"
"224091_at",0.443901,-0.6805165,"Not_Significant"
"210271_at",0.443901,-0.8015521,"Not_Significant"
"201780_s_at",0.443901,0.1640358,"Not_Significant"
"224505_s_at",0.443901,-0.7305311,"Not_Significant"
"231021_at",0.443901,-0.8064513,"Not_Significant"
"1553883_at",0.443901,-0.7557186,"Not_Significant"
"207626_s_at",0.44391,-0.6885878,"Not_Significant"
"227337_at",0.443931,-0.4151751,"Not_Significant"
"207974_s_at",0.443931,0.1603753,"Not_Significant"
"240445_at",0.443931,-0.3382676,"Not_Significant"
"234438_at",0.443931,-0.3546819,"Not_Significant"
"226353_at",0.443931,-0.2249177,"Not_Significant"
"240292_x_at",0.443931,-0.8624857,"Not_Significant"
"219792_at",0.443953,-0.2371857,"Not_Significant"
"202719_s_at",0.444055,0.2577862,"Not_Significant"
"233541_at",0.444055,-0.3061864,"Not_Significant"
"1553986_at",0.444063,-0.7792933,"Not_Significant"
"214902_x_at",0.444063,-0.2151259,"Not_Significant"
"1557633_at",0.444117,-0.7430271,"Not_Significant"
"230463_at",0.44412,-0.7531438,"Not_Significant"
"241275_at",0.444195,-0.2813619,"Not_Significant"
"204098_at",0.444309,0.2249942,"Not_Significant"
"215345_x_at",0.444309,-0.7821754,"Not_Significant"
"219189_at",0.444374,-0.3082581,"Not_Significant"
"215059_at",0.444382,-1.0392605,"Not_Significant"
"1561817_at",0.444382,-1.5973974,"Not_Significant"
"1558173_a_at",0.444382,0.3876574,"Not_Significant"
"243359_at",0.444382,-0.6855656,"Not_Significant"
"222931_s_at",0.444382,-0.2070445,"Not_Significant"
"221570_s_at",0.444382,0.2020888,"Not_Significant"
"216162_at",0.444382,-0.7319775,"Not_Significant"
"208849_at",0.444382,-0.5507881,"Not_Significant"
"216182_at",0.444382,-0.4545385,"Not_Significant"
"220395_at",0.444382,-0.2239859,"Not_Significant"
"212524_x_at",0.444382,0.7026983,"Not_Significant"
"220195_at",0.444382,0.2702667,"Not_Significant"
"238005_s_at",0.444382,-0.2086157,"Not_Significant"
"215355_at",0.444382,-0.8834578,"Not_Significant"
"224149_x_at",0.444382,0.2969243,"Not_Significant"
"223650_s_at",0.444382,0.368892,"Not_Significant"
"214089_at",0.444382,-0.778869,"Not_Significant"
"208628_s_at",0.444395,0.1760506,"Not_Significant"
"232408_at",0.444539,-0.5195511,"Not_Significant"
"238937_at",0.444558,-0.4073695,"Not_Significant"
"203111_s_at",0.444558,-0.4520802,"Not_Significant"
